	Feature	value
67	NN_>_APPR_>_PDS	0.0007166627794267808
2102	VVFIN_>_PIS_>_ART	0.0007162864549346499
3570	VMFIN_>_XY_>_XY	-0.0007149998298688359
316	VAFIN_>_NN_>_ADJD	-0.0007148685898813524
106	VAFIN_>_VVPP_>_PDS	0.0007134757908202029
2743	VAPP_>_NN_>_NN	0.0007128660187294099
1116	NE_>_NN_>_ADJA	0.0007115860936277087
2387	NN_>_APPR_>_PRELS	-0.0007109032136443831
765	NN_>_NN_>_PRELS	0.0007083508137746171
1349	NE_>_VVFIN_>_PRF	0.0007076413356242274
1464	ADJD_>_VVINF_>_NN	-0.0007052394469103907
791	PROAV_>_VAFIN_>_PPER	0.0007037801483102965
2133	PDS_>_VAFIN_>_PPER	0.0007026789473747059
2042	NN_>_VMFIN_>_PWAV	-0.000700498011313885
1252	NE_>_VVFIN_>_APPRART	0.0006965286415368479
3637	VAFIN_>_VVINF_>_VVPP	-0.0006957447949307973
1501	KON_>_VMFIN_>_PROAV	-0.0006956862265858715
2267	PRELS_>_APPR_>_NN	-0.0006951963222693328
949	ADJA_>_ADJA_>_ADJD	0.0006936742750464457
3610	VVPP_>_VVPP_>_PPER	0.0006919468989363117
2612	KON_>_VAFIN_>_PDS	0.0006887757736874664
1324	ADV_>_VMFIN_>_VVINF	0.0006876988289408501
1295	VAPP_>_ADJD_>_ADV	0.0006864599393586339
569	ADJA_>_NN_>_APPR	-0.0006847236603516394
2544	NN_>_VVPP_>_KOKOM	-0.0006845267479564092
3968	VAFIN_>_PDS_>_VVFIN	0.000681833197699058
3560	VMINF_>_VAINF_>_VVPP	-0.0006811707307783123
1542	ADJD_>_APPR_>_PPER	0.0006808115398127637
642	VMFIN_>_VVPP_>_APPR	0.0006806578335751104
3511	ADV_>_VAINF_>_NN	-0.0006798133553527879
1637	VAFIN_>_NE_>_VAFIN	0.0006796724570212711
2256	VAINF_>_NN_>_APPRART	-0.000678603215207513
1925	VAFIN_>_PDS_>_ADV	0.0006760982820779003
1355	VAINF_>_NN_>_PPOSAT	0.0006758773576143562
1690	ADJD_>_ADJD_>_APPR	-0.0006757170478686146
1559	VVFIN_>_VVINF_>_VAFIN	-0.0006753873488218225
4248	ADJD_>_APPR_>_PRF	0.0006741135709144323
2363	NN_>_PTKNEG_>_ADV	0.0006732351916186718
2972	ADV_>_VMFIN_>_VAINF	-0.0006728125390853561
2002	VMINF_>_VVINF_>_PPER	0.0006727389242476223
854	VVPP_>_VVFIN_>_NN	0.000672737479920949
2027	VVPP_>_VVPP_>_ADJD	-0.0006714503937797845
4461	VVIZU_>_PROAV_>_VAFIN	-0.0006698643142145835
1748	VVFIN_>_NE_>_PWAV	0.0006687109773557257
1484	NE_>_ADJA_>_ADJD	-0.0006686901700860578
2178	NN_>_CARD_>_APPR	-0.0006671466610302829
1942	VVPP_>_APPRART_>_KOKOM	-0.0006660297255545198
715	VAFIN_>_VAFIN_>_PTKNEG	-0.0006647434925455054
4158	APPR_>_PIS_>_VVFIN	0.0006644062641982052
1407	VVINF_>_NN_>_VMFIN	-0.000664346549950333
2623	NN_>_ADJD_>_ADJD	-0.0006630604319678747
6150	CARD_>_KON_>_PIAT	-0.0006618789670358143
2828	KON_>_NE_>_CARD	-0.0006618329790239424
2182	ADJD_>_NN_>_APPR	-0.0006614858645238287
879	VVIZU_>_VAFIN_>_NN	-0.0006606061733767357
1947	VAFIN_>_VVPP_>_VVIZU	-0.0006590904034595797
3206	PDS_>_VVFIN_>_KON	0.0006578443597442119
53	VVINF_>_PTKNEG_>_ADV	0.0006569170204565252
2361	ADV_>_VAFIN_>_NE	0.00065656453076908
589	APPRART_>_KON_>_APPR	0.0006561978281466453
178	VAFIN_>_VAINF_>_VVINF	0.0006553039212850167
111	VVPP_>_NN_>_ADV	0.0006546258719652744
2138	APPR_>_ADJD_>_PTKNEG	-0.0006541833040051551
3117	VAFIN_>_PPER_>_ADJA	0.0006529391193940351
3265	APPR_>_NN_>_PTKVZ	-0.0006524399944149405
919	VVFIN_>_APPR_>_PDAT	0.0006522279031555885
3031	VAPP_>_VVPP_>_PWAV	0.0006515167008714451
734	VMFIN_>_VVINF_>_APPRART	-0.0006508835548746986
3087	PIS_>_VAFIN_>_VVPP	0.0006496963939136176
3866	VMFIN_>_VMFIN_>_VMFIN	-0.0006477300106482712
80	PPER_>_VVINF_>_PRF	0.0006468780645667905
1055	PIS_>_VVFIN_>_APPR	0.0006468125475135244
2466	KON_>_CARD_>_ADV	-0.000646725595730864
2978	VAINF_>_VVPP_>_PPER	0.0006459028156782621
1490	PDS_>_VVFIN_>_ADJD	0.000645820992323063
2506	KON_>_VVPP_>_PTKNEG	-0.000644660549846939
932	PDS_>_VMFIN_>_VVINF	0.0006431233658416415
1974	VAFIN_>_VMFIN_>_VAFIN	-0.0006425303480367394
1568	KON_>_VMFIN_>_VVFIN	0.000642182680569236
3309	PIS_>_NN_>_PIAT	-0.0006412721729319819
653	KON_>_NE_>_APPR	0.0006391204989047836
3599	VAFIN_>_ADJD_>_VAFIN	-0.0006369612703764748
2473	NN_>_NN_>_PWAV	-0.0006366721324607135
1333	NE_>_NN_>_PPOSAT	0.0006361418077382103
470	VMFIN_>_APPR_>_PRELS	-0.0006357998592185405
1153	VVFIN_>_VVFIN_>_VVIZU	0.0006351773866463937
5877	VVFIN_>_APPR_>_VVINF	-0.0006337449790497268
752	VVPP_>_VVPP_>_KON	-0.0006334588214976738
3073	VVFIN_>_NN_>_PPER	0.0006334211212824571
2459	VMFIN_>_VMFIN_>_VVFIN	-0.000632976221424191
884	VAFIN_>_NE_>_NN	0.0006316349263381676
54	VAFIN_>_VVINF_>_PTKNEG	-0.0006295872493971875
532	KON_>_APPR_>_ADJD	-0.000627469690961615
1104	KON_>_NN_>_VAFIN	0.00062626802193566
2595	CARD_>_APPR_>_NE	-0.0006259949478448629
2590	VVFIN_>_VVFIN_>_VMFIN	0.0006255043919438694
3629	PTKZU_>_NN_>_VVINF	-0.0006247680912072546
2821	VVPP_>_CARD_>_ADV	0.000624477656357852
3739	NE_>_NE_>_XY	-0.000623196247494117
1339	VAINF_>_NN_>_ADV	-0.0006229383377602853
3642	VVPP_>_VVIZU_>_KON	-0.0006228091021146054
1853	VVPP_>_PROAV_>_APZR	0.0006203128899762096
5203	APPR_>_PPER_>_ADJA	0.0006188377201233688
359	NN_>_VMFIN_>_KOUS	-0.0006183198810195607
1424	KON_>_PDS_>_NN	0.000618024271788607
1868	VVINF_>_VVPP_>_PPER	0.0006173468112952004
454	VVFIN_>_VVIZU_>_KON	0.0006158986597466759
3336	VAFIN_>_VAFIN_>_VAFIN	-0.0006158122344949679
1066	NN_>_VVIZU_>_NN	0.0006146447353816797
2443	VVPP_>_VVFIN_>_VVINF	0.000613188078424954
1161	KON_>_VVIZU_>_PRF	0.0006122400371025979
766	PPER_>_VAFIN_>_VVPP	-0.0006117210256979687
805	KON_>_VVINF_>_PROAV	-0.0006109572451526928
1078	VAPP_>_APPR_>_NE	0.0006103285624117408
1553	VVFIN_>_VAINF_>_ADJD	-0.0006100904591818143
896	ADJD_>_KON_>_ADJA	-0.0006100427531485965
1162	VVIZU_>_KON_>_VVIZU	0.0006086223988049296
3969	VAFIN_>_PDS_>_NN	0.0006085782843041086
1672	VAINF_>_KON_>_VAINF	-0.0006077587394521643
4745	VVPP_>_VAINF_>_APPR	-0.0006076309718851201
3175	VVINF_>_VAINF_>_APPR	-0.0006070140948171166
511	NN_>_VAFIN_>_APPRART	0.0006058387764559866
2465	VVFIN_>_FM_>_NE	-0.0006052324706362894
3059	APPR_>_KON_>_ADJD	-0.0006045464132887668
1804	ADJD_>_NN_>_NE	0.0006023428376018488
1279	ADJA_>_NN_>_PPOSAT	0.0006017814810023797
1715	PPER_>_VVFIN_>_PRELS	0.0006015676457740485
3400	PPER_>_VVIZU_>_PRF	0.0005984919633073982
869	NN_>_VMFIN_>_VVFIN	0.0005980667876444895
1143	KON_>_VVPP_>_ADV	0.0005973911750843134
1018	PROAV_>_VVFIN_>_PRF	-0.0005973236647256979
4549	VAINF_>_VVPP_>_CARD	-0.0005966152067443252
3017	VAFIN_>_VAFIN_>_PWAV	-0.000596354173375152
4043	VAINF_>_VVPP_>_KOKOM	-0.000594176622686888
3190	ADV_>_VVINF_>_KOUS	-0.0005940412635209038
861	VVPP_>_PTKNEG_>_ADV	0.0005933306201812347
1741	VVFIN_>_VVFIN_>_VAFIN	0.0005904017210678759
2439	NE_>_ADJA_>_ADV	-0.0005899399517779264
2152	VVPP_>_VAINF_>_PTKZU	0.0005894533637849717
2364	NN_>_VVINF_>_VAINF	-0.0005890438108456928
1525	VAINF_>_VVINF_>_NN	-0.0005876354271616128
1076	VMFIN_>_PPER_>_VAFIN	-0.0005875388911701615
1597	VVINF_>_ADV_>_PTKNEG	-0.0005860838948077579
3337	VAFIN_>_VAPP_>_APPRART	0.0005860779454424704
3823	ADV_>_VAFIN_>_PIS	-0.000585942046028583
3874	VAPP_>_NN_>_APPR	0.0005849804383359898
1478	VAFIN_>_VVINF_>_PPER	0.0005849570301800853
3205	VVIZU_>_APPR_>_PPER	0.000584876328163937
762	VVPP_>_VAFIN_>_APPR	-0.0005834161772684439
3925	APPR_>_ADV_>_KON	0.0005828945105012327
2003	VMINF_>_VVINF_>_KON	-0.000580476122291093
577	VVFIN_>_VAFIN_>_ADV	0.0005790664336749645
747	APPR_>_APPRART_>_PIS	-0.0005788338253025615
2303	ADV_>_VVFIN_>_VVINF	0.0005785826669922211
1842	VVFIN_>_PROAV_>_VVPP	0.0005785214516929988
834	VVFIN_>_APPRART_>_KON	-0.0005784995341239468
27	VVPP_>_VVPP_>_ADV	-0.0005779439203416032
1399	KON_>_VVIZU_>_ADV	0.0005776961859033293
2251	NE_>_NN_>_CARD	-0.0005771902841522753
2114	NN_>_NN_>_VAINF	-0.0005750858674790223
3065	VAFIN_>_NN_>_KOKOM	-0.0005750320950230659
1538	VVFIN_>_VVPP_>_PWAV	-0.0005748972283548988
1631	PPER_>_VAINF_>_PTKZU	0.0005745357890368317
724	VAFIN_>_VVPP_>_KON	-0.0005741161181503649
2128	VAINF_>_VAFIN_>_NN	-0.0005739436148466195
1205	PIS_>_NN_>_NN	0.0005717800963661211
2156	VMFIN_>_VAFIN_>_NE	0.0005700021099577677
1372	VVFIN_>_VAINF_>_VAPP	0.0005699484137166487
3349	NN_>_VMINF_>_NN	-0.0005699424469407668
102	VAFIN_>_NE_>_APPR	0.0005679637911052143
1363	VVFIN_>_PDS_>_VAFIN	0.0005672818262451954
5548	APPR_>_XY_>_CARD	-0.0005668720490918666
841	VAFIN_>_NN_>_KOUS	-0.0005664192972124699
2322	VMFIN_>_VVFIN_>_CARD	-0.0005661329738157641
528	VVFIN_>_APPRART_>_APPR	0.0005654956583421943
2215	NN_>_VAFIN_>_VAINF	0.0005647065669749872
389	VMFIN_>_VVFIN_>_KON	-0.000564265410598606
608	VMFIN_>_KON_>_VMFIN	-0.000563569410629851
538	VVFIN_>_VAFIN_>_VMINF	0.0005629635998143663
2687	NN_>_KON_>_ADJD	-0.0005626266479940078
1101	VVFIN_>_NN_>_PWAV	0.0005620763144512207
25	VVPP_>_VVPP_>_APPR	0.0005617530044769142
187	VVPP_>_KON_>_VVINF	0.0005609256331785628
4109	KON_>_VVPP_>_PDS	0.000560269547529115
3039	PTKVZ_>_XY_>_XY	-0.0005593915885890677
1604	NN_>_ADV_>_VVFIN	0.0005593714123217855
1960	VVIZU_>_ADJD_>_ADV	-0.000559007578957804
269	VVFIN_>_ADJD_>_NE	0.0005585964305072509
887	VVFIN_>_VVINF_>_CARD	-0.0005580730733372018
3177	KON_>_ADJD_>_APPR	-0.0005578481767628727
2548	CARD_>_VVFIN_>_NN	-0.0005577490625163348
1995	ADV_>_VAFIN_>_VVINF	0.0005574956206857032
2316	VVPP_>_VVINF_>_ADJD	-0.0005574883618886175
2999	VVFIN_>_PIS_>_PIAT	0.0005572757100974186
881	VVFIN_>_VAFIN_>_PTKNEG	-0.0005568503715692461
2163	VVINF_>_VVFIN_>_VVFIN	-0.0005562055117611094
3943	ADV_>_VAINF_>_VVPP	-0.0005561391168684746
2914	VVFIN_>_PDS_>_NN	0.0005546263929600733
38	VVFIN_>_ADJD_>_KON	0.0005539455376555519
1017	VVFIN_>_VVFIN_>_PRELS	0.000553798441729748
3004	VVIZU_>_APPR_>_ADJD	-0.0005531866037875591
1979	VVPP_>_VAFIN_>_PDS	-0.0005527295618570056
4766	PIS_>_VVFIN_>_PPER	0.000552406252615974
3295	VMFIN_>_ADJD_>_APPR	-0.0005519800409091877
1909	NE_>_VMFIN_>_PRELS	0.0005506125822332135
1601	VVFIN_>_APPRART_>_ADJA	-0.0005502894236763524
904	VVIZU_>_NN_>_KON	-0.0005492411824868396
1173	VVFIN_>_APPRART_>_CARD	0.0005488630329889301
603	NN_>_VVFIN_>_VAFIN	0.0005476065933368114
3470	ADJD_>_VVIZU_>_NN	0.0005467812299412341
798	NN_>_VVINF_>_KON	-0.0005446216091474555
2197	APPR_>_NN_>_FM	-0.0005445784069258693
959	VVFIN_>_VMFIN_>_VVFIN	0.0005438152224886783
3715	VAFIN_>_ADJD_>_PDS	-0.0005431081584089943
3672	VVFIN_>_APPR_>_XY	-0.0005431032341529327
649	ADV_>_NE_>_NE	0.0005427199309463217
3154	VVPP_>_APPO_>_NN	0.0005425405538518478
1548	VVFIN_>_KON_>_NN	-0.0005424799625898074
1992	ADJD_>_VVINF_>_PTKZU	0.0005421864645661496
1309	PROAV_>_VAFIN_>_NE	0.0005417668356124781
402	VVPP_>_ADV_>_NN	0.0005411748608470634
1003	VVFIN_>_VVINF_>_VVFIN	-0.0005395346294887578
458	VVIZU_>_KON_>_VVINF	0.0005378780696739191
1072	NN_>_VVPP_>_PTKNEG	0.0005339582714886812
2416	KON_>_ADJA_>_APPRART	0.0005330138363559653
2035	VVPP_>_ADJD_>_PTKA	-0.0005325247222203776
1408	VVPP_>_VMFIN_>_PPER	0.0005325020544327296
463	VAFIN_>_VMFIN_>_ADV	-0.0005308517485817239
4128	PPER_>_NN_>_ART	0.0005301340318592005
1659	PIS_>_NN_>_KON	0.0005286912427980974
237	NE_>_APPRART_>_NE	0.0005280601072427533
1087	NN_>_NE_>_NN	0.0005277471703051136
1160	PPER_>_VVIZU_>_KON	0.000527432251949562
3683	VVINF_>_VAFIN_>_VVIZU	-0.0005272828956620718
2376	VVINF_>_NN_>_PDS	0.0005271300189941638
3868	VMFIN_>_CARD_>_CARD	-0.000526279277985545
950	ADV_>_NN_>_VVFIN	0.0005260107202227224
184	VVINF_>_VVPP_>_KON	-0.0005259860617752065
505	VMFIN_>_PPER_>_VVINF	-0.0005253111505139008
1989	PPER_>_VVIZU_>_ADJD	-0.0005250948198559642
1638	VAFIN_>_VAINF_>_PTKZU	0.0005244506576391789
2180	VAFIN_>_VAFIN_>_VVFIN	0.0005239608499217755
1492	VVFIN_>_KON_>_APPR	-0.0005236203872187086
3811	ADJD_>_VAFIN_>_KOUS	-0.0005233769930032965
2571	CARD_>_APPR_>_PRELS	-0.0005227776183536908
1560	VMFIN_>_VVFIN_>_PRF	-0.0005225687770717712
1668	VVFIN_>_NN_>_TRUNC	-0.0005219734330023404
1583	VVFIN_>_VAFIN_>_PWS	0.0005217150399434364
2515	APPR_>_PDS_>_VAFIN	0.0005216708373472693
3330	VVPP_>_XY_>_XY	-0.0005209952337593004
849	KON_>_VVINF_>_ADV	0.0005206423934081144
632	VAFIN_>_VVPP_>_PIS	0.0005199590341127975
2368	VAFIN_>_VVINF_>_CARD	-0.0005188555598024397
568	NN_>_ADJA_>_NN	-0.0005184384888149958
1930	VVINF_>_APPRART_>_KON	-0.0005181961715723473
4195	VVPP_>_APPR_>_TRUNC	-0.0005179832049539517
2441	VVFIN_>_PPER_>_VAINF	-0.0005179773840370881
2209	KOUS_>_KON_>_PWAV	-0.00051788749790784
3942	ADV_>_VAINF_>_KOUS	-0.0005169121960564388
1432	VAFIN_>_VAFIN_>_PRELS	-0.0005168901536145157
1594	NN_>_PDS_>_VAFIN	0.0005162558880956814
3552	APPR_>_KON_>_VVFIN	-0.0005153007965588855
1569	APPR_>_NE_>_ADV	0.0005146958170980599
345	VVIZU_>_NN_>_NN	0.0005132821353232373
1479	VVINF_>_APPR_>_APZR	0.0005128659949094683
1743	APPO_>_NN_>_PPOSAT	0.0005121767270359944
672	VVFIN_>_NN_>_VVINF	-0.0005121206668083794
4599	VVPP_>_VMINF_>_NN	-0.0005120421530394283
3658	NN_>_VAFIN_>_PWAV	0.0005109810724977326
4303	PDS_>_VVFIN_>_NE	0.0005109355284523765
1988	VAFIN_>_VMFIN_>_PTKNEG	0.0005105349649993059
3141	KON_>_VMFIN_>_KOUS	-0.0005095632479481974
35	VVFIN_>_APPR_>_ADJA	-0.0005088211084579215
3318	VVFIN_>_VVINF_>_PWAV	-0.0005086039992372316
1360	APPR_>_VVFIN_>_APPR	-0.0005085669204839238
434	VVFIN_>_VVFIN_>_PWAV	0.0005084454001851924
631	VAFIN_>_VVPP_>_PWAV	-0.0005083244171946808
2389	VAFIN_>_PROAV_>_APZR	0.0005072442409735357
2234	VVPP_>_VVINF_>_VVINF	-0.00050589967291213
735	VVINF_>_APPRART_>_ADJA	-0.000505155321977252
3100	VMFIN_>_VVFIN_>_PTKVZ	-0.0005049740724078052
403	ADV_>_NN_>_APPR	-0.0005037801151061693
3844	NN_>_PRELS_>_NN	-0.0005037600392469496
2089	KON_>_ADJA_>_PTKNEG	-0.0005034966354246855
2069	VVFIN_>_NE_>_VVPP	0.0005031750062720214
1861	VMFIN_>_VAINF_>_VVFIN	-0.0005026247882455
656	VAINF_>_ADJD_>_KON	-0.0004998037681980332
2870	NN_>_PROAV_>_VVFIN	-0.0004996904102047035
952	VAINF_>_VVPP_>_VMFIN	-0.0004995682728768703
4155	ADJD_>_ADV_>_KON	-0.0004988835469336305
2909	VMFIN_>_VAINF_>_KOUS	-0.0004988361245211648
3002	VVFIN_>_PIS_>_VAFIN	0.0004986250280118793
1277	ADJA_>_NE_>_NE	0.0004967672424008513
773	VMFIN_>_VAFIN_>_PDS	-0.0004967500370402161
3859	KOUS_>_NN_>_CARD	-0.0004962426803530901
1595	VAFIN_>_VAFIN_>_CARD	-0.0004939722201112605
600	KON_>_ADJA_>_PIAT	-0.0004933699611667316
3582	VVINF_>_VMINF_>_KOUS	-0.0004933448798745998
680	PPER_>_VVINF_>_KON	0.0004931352014765579
863	KON_>_NE_>_ART	0.0004921814334683538
988	VAFIN_>_PPER_>_VVFIN	0.0004908517401204765
334	VVFIN_>_APPR_>_VVFIN	-0.0004903453730549757
956	PPER_>_VVIZU_>_APPR	-0.0004886921302386697
2032	PROAV_>_VVIZU_>_APPR	0.0004882205427249041
1221	PPER_>_KON_>_NE	0.000487684840609563
1763	VMFIN_>_VMINF_>_VVINF	-0.0004868495201282392
1776	ADJD_>_VAFIN_>_NN	-0.00048673386880153326
1303	VVINF_>_VAFIN_>_ADV	0.00048669190974612916
2388	PIS_>_NN_>_NE	0.0004865559258544899
1427	PIS_>_NN_>_APPR	0.0004858177255009115
3270	VVINF_>_VMFIN_>_ADV	-0.0004857939893942256
1749	VVFIN_>_VMFIN_>_NE	0.00048533487291175836
1461	VVFIN_>_ADJA_>_ART	-0.00048512739522401337
2019	ADV_>_VVINF_>_NN	-0.0004846395653115057
5603	XY_>_KON_>_NN	-0.00048398890620307696
5621	TRUNC_>_KON_>_TRUNC	-0.0004831340530394048
1350	NE_>_VVFIN_>_VVINF	0.0004827205416233504
49	KON_>_VAFIN_>_NN	0.00048266108170962486
3761	PIAT_>_APPR_>_KOKOM	-0.0004819485713147748
2188	VMFIN_>_VVPP_>_ADJD	-0.00048181708410154235
3833	VAFIN_>_KON_>_VVPP	0.0004814145339771397
2014	ADJA_>_NN_>_KOKOM	-0.000481232910982299
1738	VAFIN_>_VVFIN_>_VVINF	0.00048106041562377536
4860	VAFIN_>_PIS_>_PIAT	0.00048077563675158334
1841	PROAV_>_VVPP_>_NN	0.0004805775333489163
3474	ADJA_>_ADJA_>_APPRART	0.0004800189796948009
3160	PDS_>_VVFIN_>_VVFIN	0.0004792317630137053
5122	VMFIN_>_PPER_>_ADV	0.00047865522901846536
637	VVINF_>_ADJD_>_APPR	-0.00047860995837340793
1519	ADJD_>_NE_>_KOKOM	0.00047813540649416935
3173	ADV_>_KON_>_NN	0.0004762180642536361
1441	APPR_>_APPR_>_CARD	-0.0004756896292745184
3404	VVFIN_>_PTKZU_>_NN	-0.00047434333510492537
4193	VMFIN_>_APPR_>_KON	-0.0004742569920301747
5458	ADJA_>_NN_>_APPRART	-0.0004741575096558467
702	VVINF_>_NN_>_VAINF	-0.00047285913991804314
598	ADJA_>_CARD_>_CARD	0.00047209155261601106
2049	VVPP_>_NN_>_VVPP	0.000471508307519794
1991	ADJD_>_VVINF_>_ADJD	-0.0004700686149112203
451	VAFIN_>_PPER_>_VMFIN	-0.00046980498129919673
1806	VMFIN_>_PROAV_>_ADV	0.0004677630937337902
4449	VVINF_>_VAFIN_>_PWAV	-0.0004673450307271348
1864	VAFIN_>_VVINF_>_PIS	0.00046720423974975557
1515	VVPP_>_NN_>_VAFIN	0.000466044810640168
970	PROAV_>_VMFIN_>_PPER	0.0004652712623255047
1896	PPER_>_VMFIN_>_KOUS	-0.0004644897928185087
1941	ADJA_>_APPR_>_ADJA	-0.00046439442181633135
4323	XY_>_VVINF_>_NN	-0.00046375824792404906
558	VMFIN_>_APPR_>_NE	-0.00046348041767191263
2524	FM_>_NE_>_NE	0.00046089070555991435
2030	PROAV_>_VVIZU_>_NN	-0.0004608326998945715
2124	VVPP_>_NN_>_KOKOM	0.0004606643949145222
3752	VVFIN_>_PPER_>_NN	0.0004603613059509267
1940	NN_>_NN_>_PIS	0.00046003695243778845
795	VAINF_>_VVPP_>_PRF	0.0004596648842940491
2877	NN_>_PDAT_>_ADV	0.0004594876333120053
5049	NN_>_APPR_>_VVPP	-0.00045922278310426103
3635	VVINF_>_APPR_>_TRUNC	-0.0004586253488413758
753	VVPP_>_KON_>_ADJD	-0.00045852850968991076
1067	NN_>_VVIZU_>_ADV	0.0004579169496872722
5831	KON_>_CARD_>_KON	-0.0004575401745043616
541	VVFIN_>_VAFIN_>_VVINF	-0.000456636528340705
4585	VMFIN_>_VMFIN_>_PWAV	-0.00045651732694870355
1795	KON_>_VMFIN_>_VAFIN	-0.00045646361972122664
882	VAFIN_>_ADJD_>_PROAV	0.0004561672743793774
3624	VMFIN_>_VAFIN_>_APPRART	-0.00045606845841660514
4120	VAFIN_>_VAFIN_>_PROAV	-0.0004558083256355625
4598	VVPP_>_VMINF_>_KOUS	-0.0004555364924514181
4257	KON_>_VVFIN_>_VMINF	0.0004555311055097003
365	KON_>_ADJA_>_ART	-0.0004543822528918591
2341	VVPP_>_VMFIN_>_APPR	-0.0004542742696096447
3541	ADJD_>_VVINF_>_KOUI	-0.0004541001352714737
1924	ADJA_>_ADJA_>_NN	0.0004535478689917453
2728	VAFIN_>_PPER_>_KON	0.00045288463702012493
4686	VVINF_>_ADJD_>_KOKOM	-0.0004525452324007731
4076	VAINF_>_VAPP_>_NN	0.0004523367742187883
3438	KOKOM_>_NN_>_ADJA	0.00045205577956316064
2945	PROAV_>_VVINF_>_VVFIN	-0.00045188102830823917
2098	KON_>_ADJA_>_KON	-0.00045169909085881414
3762	NN_>_PIAT_>_APPR	-0.0004512095504849004
2083	ADJD_>_ADV_>_ADJD	-0.0004511923326242541
1592	PDS_>_VAFIN_>_NN	0.00045103748411465304
2861	PROAV_>_VVPP_>_APPR	0.00045076245713519743
448	PPER_>_VMFIN_>_NN	-0.00045019201910488253
1186	VVFIN_>_VVFIN_>_KOKOM	-0.00044978680213366535
1375	VAFIN_>_APPR_>_APZR	0.0004492845070574848
1665	NN_>_PIAT_>_NN	-0.00044916826228146077
910	APPR_>_NN_>_PIS	0.00044891551798379646
5245	VVINF_>_NE_>_ADJA	-0.0004486466786344907
2323	PROAV_>_VVFIN_>_PPER	0.00044828645875623146
1275	KON_>_ADJA_>_PROAV	0.00044813967546837705
1709	VVFIN_>_VVFIN_>_VMINF	0.00044723656172447325
971	VAFIN_>_ADJD_>_KOKOM	-0.0004469167443816951
3875	ADV_>_VAFIN_>_VAPP	0.00044677177555380314
929	KON_>_PDS_>_ADV	0.0004461474904963751
3356	PROAV_>_VMFIN_>_PIS	-0.000446082417811603
5148	VMFIN_>_VVFIN_>_KOKOM	-0.0004450263837097375
937	PIS_>_VVFIN_>_NN	0.0004447123808724678
2847	NE_>_VVPP_>_NN	0.0004446749366640743
2040	APPR_>_KOUI_>_NN	0.0004445345446851081
2036	ADV_>_VAFIN_>_VAFIN	-0.00044449494298138626
69	PDS_>_NN_>_ADJA	0.00044333497754270063
2545	VVPP_>_KOKOM_>_ADJD	-0.000443149193246102
1584	PPER_>_VVINF_>_VVINF	-0.0004430224070098975
875	ADJD_>_KOKOM_>_ADJD	0.00044290367176199393
3757	NN_>_PIAT_>_KON	-0.00044260651595104286
4124	VVFIN_>_PDS_>_VVFIN	0.0004419647962394645
2903	VMFIN_>_NN_>_PRELAT	-0.000441365645406592
2998	VVFIN_>_APPR_>_TRUNC	-0.0004413372913706082
582	VAFIN_>_VVFIN_>_CARD	-0.0004401564044723723
5613	VVFIN_>_PTKVZ_>_XY	-0.0004399884790781932
4779	PIS_>_ADV_>_NN	0.00043993772250522237
2274	CARD_>_APPRART_>_NN	-0.0004399094767285702
6062	KON_>_XY_>_XY	-0.0004398698814744044
1433	NN_>_KON_>_APPR	-0.00043964352864090756
1704	PROAV_>_VAFIN_>_ADV	-0.00043940413869204473
4070	NN_>_KON_>_FM	-0.00043922514227764443
3731	KON_>_APPR_>_PRF	0.00043868553150648424
3770	APPR_>_KON_>_KON	-0.00043760464471188313
5870	VVFIN_>_KOKOM_>_VVINF	-0.00043711005275328394
2542	PROAV_>_VVINF_>_ADV	-0.00043674660008430544
890	NN_>_PROAV_>_VMFIN	-0.00043618128321281914
955	VVIZU_>_APPR_>_ADV	0.0004351493296896826
1791	VVINF_>_VMFIN_>_APPR	-0.0004349073279550086
1243	VVPP_>_APPRART_>_KON	-0.0004342628875467795
1926	VAFIN_>_VVINF_>_KOUI	-0.0004336387523249992
687	NN_>_ADJA_>_KOKOM	0.0004327074280564367
1916	KON_>_VVINF_>_VAFIN	0.0004316758986500066
501	VAFIN_>_VMINF_>_APPR	0.00043076586417151695
1980	NN_>_NN_>_PTKNEG	0.0004301778996934374
1922	VAFIN_>_PIS_>_VAFIN	0.000429946348122981
2086	ADJA_>_APPR_>_KOKOM	-0.0004295684307658725
3229	ADV_>_VVFIN_>_APPRART	0.00042936247334312
850	VAFIN_>_NN_>_PRELAT	-0.0004290585420343256
1042	NE_>_VVFIN_>_PTKNEG	0.0004286582374594942
2827	VVINF_>_APPR_>_CARD	-0.00042812731108644934
4064	VMINF_>_NN_>_APPR	-0.0004278856209563209
3329	ADJA_>_ADJA_>_ART	-0.00042784423536119264
1811	VMFIN_>_VVINF_>_PDS	0.000427209711764354
1546	KOUS_>_NN_>_ART	-0.0004267015958141235
4300	APPRART_>_NN_>_VVPP	0.0004262525989458466
979	NN_>_ADV_>_VAFIN	0.0004258144079423436
387	ADJA_>_ADJA_>_KON	-0.00042569201802440757
1848	VAFIN_>_VMINF_>_ADV	0.0004255699994719251
1846	KON_>_APPR_>_ADJA	-0.00042487374417510477
4284	PPER_>_NN_>_ADJA	0.00042463664088601634
840	PTKVZ_>_KON_>_VVFIN	-0.0004243707762222497
1619	VVFIN_>_ADJD_>_PTKNEG	0.0004240731108276501
4125	VVINF_>_VVINF_>_VAFIN	-0.00042298373147342684
