	Feature	value
5194	ist_VAFIN_>_Geschichte_NN_>_die_ART	0.00023401124039565505
12475	zwischen_APPR_>_Vergangenheit_NN_>_und_KON	0.0002339755607672163
10699	werden_VAINF_>_erläutert_VVPP_>_näher_ADJD	-0.0002339706131627253
11173	wird_VAFIN_>_angegeben_VVPP_>_als_APPR	-0.0002338950946182396
10499	werden_VAFIN_>_eingesetzt_VVPP_>_als_APPR	-0.00023383181907662124
4325	in_APPR_>_Kontinuum_NN_>_einem_ART	-0.00023377937309648945
2276	durch_APPR_>_und_KON_>_durch_APPR	0.00023366989576933
6806	kann_VMFIN_>_sein_VAINF_>_Grund_NN	-0.00023358758785712566
12046	wurden_VAFIN_>_bezeichnet_VVPP_>_als_APPR	-0.00023357731732004652
5438	ist_VAFIN_>_Tatsache_NN_>_ist_VAFIN	-0.00023356163771045367
4035	in_APPR_>_Erziehung_NN_>_der_ART	0.00023349440901217935
4167	in_APPR_>_Grammatiken_NN_>_und_KON	-0.0002334692382159821
7577	mit_APPR_>_Motiv_NN_>_dem_ART	0.0002331983126347762
6420	ist_VAFIN_>_und_KON_>_zeigt_VVFIN	-0.0002331805763468177
1278	auf_APPR_>_Verteilung_NN_>_die_ART	-0.00023315797864363616
1212	auf_APPR_>_Spur_NN_>_die_ART	0.00023305477262801743
7339	lässt_VVFIN_>_sagen_VVINF_>_sich_PRF	-0.00023305070080374013
2872	für_APPR_>_Protagonisten_NN_>_den_ART	0.00023300625478721898
6081	ist_VAFIN_>_in_APPR_>_Bezug_NN	-0.00023285576515941791
8610	soll_VMFIN_>_werden_VAINF_>_hingewiesen_VVPP	-0.00023281442665758933
803	an_APPR_>_Stelle_NN_>_anderen_ADJA	0.00023278632964981045
3474	hat_VAFIN_>_gemacht_VVPP_>_die_PRELS	0.00023260697808709404
6884	kann_VMFIN_>_werden_VAINF_>_betrachtet_VVPP	-0.00023255568247757392
4996	ist_VAFIN_>_Ausgangspunkt_NN_>_für_APPR	0.00023248112027972887
11983	wurde_VAFIN_>_gezeigt_VVPP_>_im_APPRART	-0.00023246610494560073
11968	wurde_VAFIN_>_gefragt_VVPP_>_nach_APPR	-0.00023243013022411957
7408	mit_APPR_>_Annahme_NN_>_der_ART	-0.00023235760224946402
6112	ist_VAFIN_>_in_APPR_>_der_PRELS	0.0002323332404468813
11479	wird_VAFIN_>_gelegt_VVPP_>_in_APPR	0.00023229403096343868
5673	ist_VAFIN_>_bedingt_ADJD_>_durch_APPR	-0.00023228320184072367
9408	und_KON_>_gibt_VVFIN_>_es_PPER	-0.00023214268945442548
12173	zeigt_VVFIN_>_gibt_VVFIN_>_es_PPER	-0.00023202437077108273
9605	und_KON_>_lebt_VVFIN_>_in_APPR	0.00023191670941172287
9528	und_KON_>_ist_VAFIN_>_sie_PPER	0.00023182745883009747
3683	im_APPRART_>_Modell_NN_>_von_APPR	-0.0002317941492171713
1383	aus_APPR_>_Beschreibung_NN_>_der_ART	-0.00023161792709707675
3803	in_APPR_>_Absicht_NN_>_der_ART	0.00023158971906135433
11774	wird_VAFIN_>_verglichen_VVPP_>_mit_APPR	0.0002313729031266534
11392	wird_VAFIN_>_ergänzt_VVPP_>_durch_APPR	-0.00023133294594387098
1648	bei_APPR_>_Verteilung_NN_>_der_ART	-0.00023124992240324362
4298	in_APPR_>_Konflikt_NN_>_mit_APPR	0.00023120591793642263
7610	mit_APPR_>_Situation_NN_>_der_ART	0.00023120016226687998
5193	ist_VAFIN_>_Gehalt_NN_>_der_ART	-0.00023117829970792562
3346	hat_VAFIN_>_Anschein_NN_>_den_ART	0.00023106703000236165
12306	zu_APPR_>_Sprachen_NN_>_den_ART	-0.0002310377193099384
7403	mit_APPR_>_Analyse_NN_>_der_ART	-0.00023102599907951908
10260	von_APPR_>_Welt_NN_>_und_KON	0.00023087526391689034
4855	in_APPR_>_bezug_NN_>_auf_APPR	0.00023084544329220698
1143	auf_APPR_>_Norm_NN_>_die_ART	-0.000230720758430455
1636	bei_APPR_>_Teil_NN_>_einem_ART	-0.00023060034250245372
4416	in_APPR_>_Moment_NN_>_einem_ART	0.0002305798082511628
7736	nach_ADV_>_wie_KON_>_vor_ADV	0.00023050825808607552
5576	ist_VAFIN_>_Ziel_NN_>_das_ART	-0.00023033844600657842
711	als_KON_>_mit_APPR_>_auch_ADV	-0.0002302225846442224
5816	ist_VAFIN_>_erlaubt_VVPP_>_nicht_PTKNEG	-0.00023004139246346822
8150	sind_VAFIN_>_Kriterien_NN_>_die_ART	-0.00023000177423590116
8599	soll_VMFIN_>_werden_VAINF_>_erläutert_VVPP	-0.00022995837485496323
3206	gibt_VVFIN_>_erkennen_VVINF_>_sich_PRF	0.0002299491003998059
9734	und_KON_>_sorgt_VVFIN_>_für_APPR	0.00022990650695769565
12009	wurde_VAFIN_>_unterschieden_VVPP_>_zwischen_APPR	-0.00022988569374991866
8157	sind_VAFIN_>_Parallelen_NN_>_die_ART	0.0002297062195564799
6410	ist_VAFIN_>_und_KON_>_stellt_VVFIN	0.0002296760383316772
3795	in_APPR_>_Abhängigkeit_NN_>_vom_APPRART	-0.00022960433647093462
2722	für_APPR_>_Autorin_NN_>_die_ART	0.0002295400484126
10129	von_APPR_>_Frau_NN_>_einer_ART	0.00022949731033440184
450	Teil_NN_>_Arbeit_NN_>_vorliegenden_ADJA	-0.0002294608753142233
2857	für_APPR_>_Mitglieder_NN_>_die_ART	0.00022942009588206014
1459	aus_APPR_>_Perspektiven_NN_>_verschiedenen_ADJA	-0.00022940927000387389
7240	lebt_VVFIN_>_in_APPR_>_der_PRELS	0.00022940247697603947
1720	besteht_VVFIN_>_Zusammenhang_NN_>_ein_ART	-0.00022939505094853404
3350	hat_VAFIN_>_Auswirkungen_NN_>_auf_APPR	-0.00022937584589347216
528	Ziel_NN_>_Arbeit_NN_>_der_ART	-0.00022894602763975114
7861	nur_ADV_>_nicht_PTKNEG_>_mehr_ADV	0.0002289092620559559
12612	übertragen_VVINF_>_auf_APPR_>_auch_ADV	-0.00022870845530956592
6613	kann_VMFIN_>_Motiv_NN_>_das_ART	0.00022839897427014104
12452	zwischen_APPR_>_Kategorien_NN_>_den_ART	-0.00022838960281243523
1665	bei_APPR_>_sowie_KON_>_bei_APPR	-0.0002283604321102492
2332	entspricht_VVFIN_>_und_KON_>_wird_VAFIN	-0.00022822436351239495
4458	in_APPR_>_Position_NN_>_der_ART	-0.00022818405129446738
0	%_NN_>_Fälle_NN_>_der_ART	-0.00022817248755411043
4984	ist_VAFIN_>_Aufgabe_NN_>_die_ART	-0.00022816808838321706
10298	vor_APPR_>_Auge_NN_>_dem_ART	0.00022815524671835572
4350	in_APPR_>_Landschaft_NN_>_der_ART	0.00022811390554641824
6353	ist_VAFIN_>_symptomatisch_ADJD_>_für_APPR	0.0002280014866623338
4441	in_APPR_>_Passagen_NN_>_den_ART	0.00022796058613871225
11024	wird_VAFIN_>_Möglichkeit_NN_>_die_ART	0.00022792797751544356
7329	lässt_VVFIN_>_formulieren_VVINF_>_sich_PRF	-0.00022782706019788628
8170	sind_VAFIN_>_Teile_NN_>_die_ART	-0.00022782358202711646
9432	und_KON_>_heißt_VVFIN_>_das_PDS	0.0002277277856843025
5116	ist_VAFIN_>_Entwicklung_NN_>_die_ART	-0.0002275608675712534
6334	ist_VAFIN_>_sondern_KON_>_kann_VMFIN	-0.00022744541624798102
6723	kann_VMFIN_>_in_APPR_>_Fall_NN	-0.0002274439615210078
3532	hat_VAFIN_>_tun_VVINF_>_nichts_PIS	0.00022743386602329868
10188	von_APPR_>_Nomen_NN_>_und_KON	-0.00022739993970098823
236	Gruppe_NN_>_von_APPR_>_Personen_NN	-0.00022736860280290802
4792	in_APPR_>_Wirklichkeit_NN_>_die_ART	0.00022732357474044093
11904	wird_VAFIN_>_übertragen_VVPP_>_auf_APPR	0.0002272243159468199
10955	wird_VAFIN_>_Extrahiert_VVPP_>_deutlich_ADJD	0.00022715892425530858
3477	hat_VAFIN_>_gemacht_VVPP_>_sich_PRF	0.0002271551980099608
12218	zeigte_VVFIN_>_in_APPR_>_auch_ADV	-0.0002270803764138171
10222	von_APPR_>_Stil_NN_>_und_KON	-0.00022703062493868468
6586	kann_VMFIN_>_Bedeutung_NN_>_die_ART	-0.00022702466365588552
8345	sind_VAFIN_>_können_VMFIN_>_werden_VAINF	-0.00022694500787847905
8217	sind_VAFIN_>_beschränkt_VVPP_>_auf_APPR	-0.000226904876073121
8523	so_ADV_>_sei_VAFIN_>_es_PPER	0.0002268972815072311
6354	ist_VAFIN_>_treffen_VVINF_>_zu_PTKZU	-0.00022670616697493496
5351	ist_VAFIN_>_Produkt_NN_>_das_ART	0.00022668093298093057
10287	von_APPR_>_und_KON_>_von_APPR	0.00022663613452615834
6041	ist_VAFIN_>_hat_VAFIN_>_und_KON	0.0002264251170453096
955	auf_APPR_>_Darstellung_NN_>_die_ART	0.0002264150020753912
5216	ist_VAFIN_>_Haus_NN_>_das_ART	0.00022639015723173033
8160	sind_VAFIN_>_Prozesse_NN_>_die_ART	-0.00022634503449468876
6337	ist_VAFIN_>_sondern_KON_>_wird_VAFIN	0.0002262943453804449
12269	zu_APPR_>_Figuren_NN_>_den_ART	0.00022627847212042777
1846	bringen_VVINF_>_in_APPR_>_Einklang_NN	0.00022627732373783414
996	auf_APPR_>_Ende_NN_>_das_ART	0.0002261291711047522
3647	im_APPRART_>_Kapitel_NN_>_folgenden_ADJA	-0.00022604976697001886
10335	war_VAFIN_>_Ziel_NN_>_das_ART	-0.0002259946346245465
1464	aus_APPR_>_Rolle_NN_>_der_ART	0.0002259551958801705
5172	ist_VAFIN_>_Frage_NN_>_eine_ART	-0.00022589932349814795
7389	mehr_PIAT_>_drei_CARD_>_als_KOKOM	-0.00022585970686065794
7491	mit_APPR_>_Erkenntnis_NN_>_der_ART	0.00022578804263176638
6200	ist_VAFIN_>_kann_VMFIN_>_es_PPER	-0.00022565835905211814
5069	ist_VAFIN_>_Bildung_NN_>_die_ART	-0.00022561780793590612
11179	wird_VAFIN_>_angenommen_VVPP_>_in_APPR	-0.00022559679160692606
7879	oder_KON_>_können_VMFIN_>_werden_VAINF	-0.00022524229088278125
5132	ist_VAFIN_>_Erklärung_NN_>_eine_ART	-0.000225211508778947
7920	rückt_VVFIN_>_in_APPR_>_Fokus_NN	0.00022512782299371692
11044	wird_VAFIN_>_Prozess_NN_>_der_ART	0.00022506145993768335
371	Nähe_NN_>_und_KON_>_Distanz_NN	-0.00022494580104628445
5433	ist_VAFIN_>_Symbol_NN_>_für_APPR	0.00022493893940748414
2557	es_PPER_>_vergleichen_VVINF_>_zu_PTKZU	-0.0002249357024028273
886	auf_APPR_>_Analyse_NN_>_von_APPR	-0.0002249306605713579
3104	gemacht_VVPP_>_verantwortlich_ADJD_>_für_APPR	0.00022489444414822393
2107	durch_APPR_>_Adjektiv_NN_>_ein_ART	-0.0002248375916853765
344	Mitglied_NN_>_Gesellschaft_NN_>_der_ART	0.00022479637135053743
5189	ist_VAFIN_>_Gegenstand_NN_>_der_ART	-0.00022476664015443036
1506	aus_APPR_>_als_KON_>_aus_APPR	-0.00022468828449999435
11496	wird_VAFIN_>_gemacht_VVPP_>_zum_APPRART	0.0002246531611041672
728	am_APPRART_>_Ende_NN_>_Jahrhunderts_NN	0.00022463244276157147
10304	vor_APPR_>_Ende_NN_>_dem_ART	0.00022453372678564738
2795	für_APPR_>_Gattung_NN_>_die_ART	0.00022450818146312065
8205	sind_VAFIN_>_aufzufassen_VVIZU_>_als_APPR	-0.00022435664455738264
3367	hat_VAFIN_>_Erzähler_NN_>_der_ART	0.0002242687248874754
4614	in_APPR_>_Stadt_NN_>_einer_ART	0.0002241878739730552
170	Frage_NN_>_handelt_VVFIN_>_es_PPER	-0.00022409789995748403
171	Frage_NN_>_handelt_VVFIN_>_ob_KOUS	-0.00022409789995748403
172	Frage_NN_>_handelt_VVFIN_>_sich_PRF	-0.00022409789995748403
173	Frage_NN_>_handelt_VVFIN_>_um_APPR	-0.00022409789995748403
5621	ist_VAFIN_>_angelegt_VVPP_>_in_APPR	0.00022409248116032446
10720	werden_VAINF_>_gelegt_VVPP_>_in_APPR	0.00022407349119892732
11956	wurde_VAFIN_>_eingegangen_VVPP_>_auf_APPR	-0.0002239890832999737
11509	wird_VAFIN_>_genommen_VVPP_>_auf_APPR	-0.000223976122944519
8825	steht_VVFIN_>_Frage_NN_>_die_ART	-0.00022391376170667406
8139	sind_VAFIN_>_Gruppen_NN_>_die_ART	-0.0002237762350277068
678	als_APPR_>_noch_ADV_>_als_APPR	0.00022377619716584652
686	als_APPR_>_sowie_KON_>_als_APPR	0.0002237391171917025
1146	auf_APPR_>_Objekt_NN_>_das_ART	-0.00022371665364568708
2389	erläutert_VVPP_>_in_APPR_>_Abschnitt_NN	-0.0002236807695043717
5914	ist_VAFIN_>_für_APPR_>_sie_PPER	0.00022364293249226583
9846	und_KON_>_weisen_VVFIN_>_auf_PTKVZ	-0.00022351049630968574
5808	ist_VAFIN_>_erkennen_VVINF_>_im_APPRART	-0.00022341195012116126
8124	sind_VAFIN_>_Elemente_NN_>_die_ART	-0.00022335330732061698
126	Ende_NN_>_Jahrhunderts_NN_>_18._ADJA	0.00022331596436587283
9676	und_KON_>_scheint_VVFIN_>_es_PPER	0.0002231830843538521
6471	ist_VAFIN_>_vertreten_VVPP_>_in_APPR	-0.00022315138270712553
11308	wird_VAFIN_>_bezeichnet_VVPP_>_von_APPR	-0.00022314894194648977
7006	kommen_VVINF_>_zum_APPRART_>_Einsatz_NN	-0.00022297275386720607
2234	durch_APPR_>_Untersuchung_NN_>_die_ART	-0.00022281597982974893
7503	mit_APPR_>_Form_NN_>_der_ART	0.0002227173711978333
2778	für_APPR_>_Fach_NN_>_das_ART	-0.00022270946468538734
2987	für_APPR_>_sondern_KON_>_für_APPR	0.0002226974277004408
5244	ist_VAFIN_>_Kategorie_NN_>_die_ART	-0.00022260649877823156
4135	in_APPR_>_Gemeinschaft_NN_>_der_ART	0.0002225751536419385
4840	in_APPR_>_Zusammenhang_NN_>_einen_ART	0.00022257141543469716
6244	ist_VAFIN_>_mit_APPR_>_Worten_NN	-0.00022246373107314975
12042	wurden_VAFIN_>_berücksichtigt_VVPP_>_nicht_PTKNEG	-0.00022225585802176297
2166	durch_APPR_>_Figuren_NN_>_die_ART	0.00022225537420404178
7430	mit_APPR_>_Ausdruck_NN_>_dem_ART	-0.00022222292631088837
5662	ist_VAFIN_>_auszugehen_VVIZU_>_von_APPR	-0.00022204158215312234
6709	kann_VMFIN_>_hat_VAFIN_>_er_PPER	0.00022203002481022979
5420	ist_VAFIN_>_Status_NN_>_der_ART	-0.00022193263399717587
9905	und_KON_>_wird_VAFIN_>_zur_APPRART	0.00022182573432463152
8419	sind_VAFIN_>_verstehen_VVINF_>_zu_PTKZU	-0.00022182019735569433
8484	so_ADV_>_ist_VAFIN_>_es_PPER	0.00022171528606918845
5002	ist_VAFIN_>_Autor_NN_>_der_ART	0.00022170995802191153
11673	wird_VAFIN_>_präsentiert_VVPP_>_in_APPR	0.00022167396756781046
618	als_APPR_>_Frau_NN_>_eine_ART	0.00022160273777849235
1815	bleibt_VVFIN_>_Frage_NN_>_die_ART	-0.0002215359960277106
2764	für_APPR_>_Entstehung_NN_>_die_ART	0.0002215048562895952
8014	sei_VAFIN_>_verwiesen_VVPP_>_auf_APPR	-0.0002214232817688319
11928	wurde_VAFIN_>_Verwendung_NN_>_die_ART	-0.0002213442245586148
9852	und_KON_>_wendet_VVFIN_>_sich_PRF	0.0002212273600855174
8257	sind_VAFIN_>_erkennen_VVINF_>_in_APPR	-0.00022121622258507975
7901	positive_ADJA_>_oder_KON_>_negative_ADJA	-0.00022120294266244305
11007	wird_VAFIN_>_Konzept_NN_>_das_ART	-0.00022103342640144785
8004	sei_VAFIN_>_in_APPR_>_Lage_NN	0.00022098442822014275
6227	ist_VAFIN_>_können_VMFIN_>_dass_KOUS	-0.00022096989470181343
6119	ist_VAFIN_>_in_APPR_>_sich_PRF	0.00022088183826221466
6769	kann_VMFIN_>_kann_VMFIN_>_werden_VAINF	-0.00022084992699822226
12040	wurden_VAFIN_>_berücksichtigt_VVPP_>_bei_APPR	-0.0002207504392727584
64	Autorinnen_NN_>_und_KON_>_Autoren_NN	0.00022057802562659812
2009	davon_PROAV_>_gibt_VVFIN_>_dass_KOUS	-0.00022057098045325413
11373	wird_VAFIN_>_eingegangen_VVPP_>_weiter_ADV	-0.00022040144765819123
5757	ist_VAFIN_>_denken_VVINF_>_zu_PTKZU	0.0002203557367516708
6670	kann_VMFIN_>_dadurch_PROAV_>_nur_ADV	0.00022028640655280822
5559	ist_VAFIN_>_Wesen_NN_>_das_ART	0.00022025071565055462
514	Zeit_NN_>_Republik_NN_>_der_ART	0.00022022099693191398
513	Zeit_NN_>_Republik_NN_>_Weimarer_ADJA	0.00022022099693191398
5836	ist_VAFIN_>_es_PPER_>_beschreiben_VVINF	-0.00022017390981099317
7203	lassen_VVFIN_>_erklären_VVINF_>_sich_PRF	-0.00022014972687987204
9714	und_KON_>_sind_VAFIN_>_es_PPER	-0.0002201229279697346
6519	ist_VAFIN_>_wird_VAFIN_>_ob_KOUS	-0.00021977585473255444
7115	können_VMFIN_>_werden_VAINF_>_angenommen_VVPP	-0.0002197520476247138
4997	ist_VAFIN_>_Aussage_NN_>_die_ART	-0.0002197504497923934
2217	durch_APPR_>_Schilderung_NN_>_die_ART	0.0002196710329632936
3201	gibt_VVFIN_>_Vielzahl_NN_>_eine_ART	-0.00021951041046714933
6359	ist_VAFIN_>_typisch_ADJD_>_für_APPR	0.00021939353571160294
3273	haben_VAFIN_>_Ergebnisse_NN_>_die_ART	-0.0002193029144380495
2174	durch_APPR_>_Gebrauch_NN_>_den_ART	-0.00021925507639522046
10441	werden_VAFIN_>_Sätze_NN_>_die_ART	-0.00021914598409069784
7616	mit_APPR_>_Stoff_NN_>_dem_ART	0.0002191362922893181
1507	aus_APPR_>_nur_ADV_>_nicht_PTKNEG	0.00021910414115613715
7117	können_VMFIN_>_werden_VAINF_>_angewendet_VVPP	-0.00021893019540105977
7991	sei_VAFIN_>_Fall_NN_>_der_ART	-0.00021883247074719672
9425	und_KON_>_hat_VAFIN_>_er_PPER	0.00021881141022364955
1404	aus_APPR_>_Forschung_NN_>_der_ART	-0.00021878627164636518
4946	ist_VAFIN_>_Anfang_NN_>_der_ART	0.00021876758880539387
4188	in_APPR_>_Hauptstadt_NN_>_der_ART	0.0002184981090455906
2928	für_APPR_>_Variante_NN_>_die_ART	-0.0002184905833311355
9068	und_KON_>_Darstellung_NN_>_der_ART	0.00021844406723989102
7883	oder_KON_>_sind_VAFIN_>_und_KON	-0.0002184070162596487
8247	sind_VAFIN_>_entnehmen_VVINF_>_zu_PTKZU	-0.0002183855271848404
6279	ist_VAFIN_>_rechnen_VVINF_>_mit_APPR	-0.0002183787289898594
4299	in_APPR_>_Konfrontation_NN_>_der_ART	0.00021831062059918127
2463	es_PPER_>_erfassen_VVINF_>_zu_PTKZU	-0.00021816586809459668
6098	ist_VAFIN_>_in_APPR_>_Sprachen_NN	-0.00021786266406052153
11485	wird_VAFIN_>_gemacht_VVPP_>_durch_APPR	0.000217784621648983
7070	können_VMFIN_>_auftreten_VVINF_>_in_APPR	-0.0002177063891659016
7812	nach_APPR_>_als_KON_>_nach_APPR	-0.000217678807968244
1567	bei_APPR_>_Abgrenzung_NN_>_der_ART	-0.0002176457440736277
6446	ist_VAFIN_>_verfasst_VVPP_>_in_APPR	0.0002176379740477667
2624	findet_VVFIN_>_Auseinandersetzung_NN_>_mit_APPR	0.00021761978475912688
10924	wird_VAFIN_>_Blick_NN_>_ein_ART	-0.00021761221462684373
10458	werden_VAFIN_>_aufgeführt_VVPP_>_in_APPR	-0.00021756708912299726
1724	besteht_VVFIN_>_aus_APPR_>_nur_ADV	-0.00021748854762997381
337	Menschen_NN_>_haben_VAFIN_>_die_PRELS	0.0002173727288882595
2955	für_APPR_>_Welt_NN_>_die_ART	0.00021725141879187462
7159	können_VMFIN_>_werden_VAINF_>_verglichen_VVPP	-0.0002171898029636096
209	Fragen_NN_>_sind_VAFIN_>_die_PRELS	-0.00021712304609440507
7355	machen_VVINF_>_Unterschied_NN_>_zwischen_APPR	-0.00021709924258419416
5984	ist_VAFIN_>_gewesen_VAPP_>_für_APPR	0.00021705762594994785
11200	wird_VAFIN_>_aufgeführt_VVPP_>_in_APPR	-0.00021705394553706985
6650	kann_VMFIN_>_auswirken_VVINF_>_auf_APPR	-0.00021702084963431744
8002	sei_VAFIN_>_hingewiesen_VVPP_>_auf_APPR	-0.00021696763711617136
5724	ist_VAFIN_>_beurteilen_VVINF_>_zu_PTKZU	-0.00021694378066681376
910	auf_APPR_>_Auseinandersetzung_NN_>_mit_APPR	0.00021693372160728336
1238	auf_APPR_>_Texte_NN_>_die_ART	0.00021686269296802713
2284	durch_APPR_>_Äußerung_NN_>_die_ART	-0.00021672492375017207
4020	in_APPR_>_Entwicklung_NN_>_der_ART	-0.0002166475139870538
10245	von_APPR_>_Vater_NN_>_und_KON	0.0002165999274357959
12333	zu_APPR_>_Zeit_NN_>_der_ART	0.0002165912472920977
11481	wird_VAFIN_>_gelenkt_VVPP_>_auf_APPR	0.00021653993269145908
4439	in_APPR_>_Passage_NN_>_dieser_PDAT	0.00021648765046336575
5176	ist_VAFIN_>_Frage_NN_>_zentrale_ADJA	-0.00021645085503475914
2194	durch_APPR_>_Liebe_NN_>_die_ART	0.00021640183571373055
5694	ist_VAFIN_>_belegt_VVPP_>_nicht_PTKNEG	-0.00021634660958926122
3613	im_APPRART_>_Englischen_NN_>_und_KON	-0.0002162958460239889
4556	in_APPR_>_Schritt_NN_>_ersten_ADJA	-0.0002161265345799816
10839	werden_VAINF_>_wahrgenommen_VVPP_>_als_APPR	0.00021591255329807605
12459	zwischen_APPR_>_Menschen_NN_>_den_ART	0.00021588379447629507
5996	ist_VAFIN_>_geworden_VAPP_>_in_APPR	0.00021582561824684052
12290	zu_APPR_>_Kategorien_NN_>_den_ART	-0.00021581963785754688
5050	ist_VAFIN_>_Bewegung_NN_>_die_ART	0.0002157921508279862
1574	bei_APPR_>_Arbeit_NN_>_der_ART	-0.00021573220778756949
1224	auf_APPR_>_Stufe_NN_>_eine_ART	0.00021570135095117966
9715	und_KON_>_sind_VAFIN_>_für_APPR	-0.00021555030043316802
3825	in_APPR_>_Anwendung_NN_>_der_ART	-0.0002155362515162655
1085	auf_APPR_>_Inhalt_NN_>_den_ART	-0.00021545035358245997
2019	davon_PROAV_>_handelt_VVFIN_>_um_APPR	-0.00021537814472656253
2016	davon_PROAV_>_handelt_VVFIN_>_es_PPER	-0.00021537814472656253
2018	davon_PROAV_>_handelt_VVFIN_>_sich_PRF	-0.00021537814472656253
8180	sind_VAFIN_>_Verbindungen_NN_>_die_ART	-0.0002152013129156167
11400	wird_VAFIN_>_erklärt_VVPP_>_in_APPR	-0.00021518087753632527
6619	kann_VMFIN_>_Sprecher_NN_>_der_ART	-0.0002151366116438812
7685	mit_APPR_>_Zeit_NN_>_der_ART	0.00021511967400385284
2992	für_APPR_>_wie_KOKOM_>_für_APPR	0.0002150891452292553
3376	hat_VAFIN_>_Funktion_NN_>_eine_ART	-0.00021499388968130705
4194	in_APPR_>_Himmel_NN_>_den_ART	0.00021496333068978681
1079	auf_APPR_>_Höhepunkt_NN_>_dem_ART	0.00021488808526054664
8206	sind_VAFIN_>_aus_APPR_>_Sicht_NN	-0.0002148659418918988
3753	im_APPRART_>_Werk_NN_>_von_APPR	0.00021482733051264187
7154	können_VMFIN_>_werden_VAINF_>_klassifiziert_VVPP	-0.0002148031889921971
8362	sind_VAFIN_>_sind_VAFIN_>_in_APPR	-0.00021471745736740505
5009	ist_VAFIN_>_Bedingung_NN_>_eine_ART	-0.00021460021213962933
1059	auf_APPR_>_Geschlecht_NN_>_das_ART	0.000214527270490616
12507	über_APPR_>_Darstellung_NN_>_die_ART	0.00021447401415397566
924	auf_APPR_>_Bedeutung_NN_>_eine_ART	-0.00021444840588941998
2689	führt_VVFIN_>_wieder_ADV_>_immer_ADV	0.00021444218499778835
1170	auf_APPR_>_Realität_NN_>_die_ART	0.00021442959556927839
919	auf_APPR_>_Basis_NN_>_dieser_PDAT	-0.00021441284448934757
1819	bleibt_VVFIN_>_am_APPRART_>_Ende_NN	0.0002143665657240174
1453	aus_APPR_>_Perspektive_NN_>_anderen_ADJA	0.00021426389714542118
4586	in_APPR_>_Sowjetunion_NE_>_der_ART	0.0002141976940023362
10546	werden_VAFIN_>_oder_KON_>_wird_VAFIN	-0.0002141855286085077
467	Umgang_NN_>_mit_APPR_>_Sprache_NN	-0.00021415819261441928
6719	kann_VMFIN_>_im_APPRART_>_Sinne_NN	0.00021409263866672347
4119	in_APPR_>_Fällen_NN_>_zwei_CARD	-0.00021404678349152694
4125	in_APPR_>_Gedicht_NN_>_seinem_PPOSAT	0.00021403864166814145
12061	wurden_VAFIN_>_integriert_VVPP_>_in_APPR	-0.00021402269526986319
404	Schritt_NN_>_für_APPR_>_Schritt_NN	0.00021397714291037056
6945	kann_VMFIN_>_werden_VAINF_>_realisiert_VVPP	-0.00021392997848710223
12549	über_APPR_>_Reise_NN_>_die_ART	0.0002139067379504918
12539	über_APPR_>_Menschen_NN_>_den_ART	0.00021384921773960464
9354	und_KON_>_erweist_VVFIN_>_sich_PRF	0.00021369341392515553
1055	auf_APPR_>_Geschehen_NN_>_das_ART	0.00021355537036115674
5844	ist_VAFIN_>_es_PPER_>_finden_VVINF	-0.00021354741368516844
11878	wird_VAFIN_>_zeigen_VVINF_>_wie_PWAV	0.0002134162319914334
10831	werden_VAINF_>_verwendet_VVPP_>_mit_APPR	-0.00021336885664771096
10621	werden_VAINF_>_ausgegangen_VVPP_>_von_APPR	-0.00021325463904461458
7521	mit_APPR_>_Geschehen_NN_>_dem_ART	0.0002131668771456662
275	Interesse_NN_>_an_APPR_>_Literatur_NN	0.00021316205132358568
10425	werden_VAFIN_>_Formen_NN_>_die_ART	-0.00021311635238956142
3705	im_APPRART_>_Sinne_NN_>_Wortes_NN	0.00021300160640990324
412	Sinne_NN_>_Wortes_NN_>_des_ART	0.00021300160640990324
3710	im_APPRART_>_Sinne_NN_>_wahrsten_ADJA	0.00021300160640990324
12340	zu_APPR_>_Zeitpunkt_NN_>_dem_ART	0.00021297271540986662
7623	mit_APPR_>_System_NN_>_dem_ART	0.00021293592400781626
8544	so_ADV_>_wird_VAFIN_>_und_KON	0.00021282476856791544
1047	auf_APPR_>_Gebiet_NN_>_diesem_PDAT	0.00021281550613035593
4012	in_APPR_>_Dunkelheit_NN_>_der_ART	0.00021281223904072197
760	an_APPR_>_Fakultät_NN_>_der_ART	-0.00021275445393846917
10108	von_APPR_>_Definition_NN_>_der_ART	-0.0002126508961696786
1970	dargelegt_VVPP_>_in_APPR_>_Kapitel_NN	-0.00021264173931979187
5145	ist_VAFIN_>_Faktor_NN_>_ein_ART	-0.00021258803441904817
10833	werden_VAINF_>_verwendet_VVPP_>_von_APPR	-0.0002124357726567768
10496	werden_VAFIN_>_diskutiert_VVPP_>_in_APPR	-0.00021240835418616602
3261	habe_VAFIN_>_und_KON_>_sei_VAFIN	0.00021238987906531035
11031	wird_VAFIN_>_Ordnung_NN_>_die_ART	0.00021237881345792322
5178	ist_VAFIN_>_Frau_NN_>_eine_ART	0.00021232379767494706
5738	ist_VAFIN_>_bleibt_VVFIN_>_was_PWS	0.000212124611955808
10590	werden_VAFIN_>_übernommen_VVPP_>_in_APPR	-0.00021211308078415014
11169	wird_VAFIN_>_angedeutet_VVPP_>_im_APPRART	0.00021202134925947137
8208	sind_VAFIN_>_beachten_VVINF_>_zu_PTKZU	-0.00021201662640635743
