	Feature	value
359	ART__NN__CARD	-0.023324004866737143
67	PPER__ART__NN	0.023075680356094575
0	CARD__NN__ART	-0.022416630843198997
286	CARD__ADJA__NN	-0.021839435649446536
96	NN__PTKZU__VVINF	0.02176138974929733
745	ADV__CARD__NN	-0.02150448555184979
283	NE__NE__VVFIN	0.02142952982019324
49	ADJA__NN__VVFIN	-0.021408722365595344
538	TRUNC__KON__NN	-0.021303320950695235
33	KON__ART__NN	0.021005204109746396
876	ART__NN__NN	-0.020847809397361028
620	ADJD__ADJA__NN	-0.02021991227470849
181	NE__ART__NN	0.01987794674967016
114	NE__APPR__NE	0.019557642917482746
529	ADJD__VVPP__VAINF	-0.019141829178396297
559	NN__ADJD__VAFIN	-0.019062838495606173
300	NN__NE__APPR	0.01885802602505485
158	KON__PPOSAT__NN	0.01873873468593639
103	APPR__NN__KON	0.018391797652645845
156	PPOSAT__NN__KON	0.018277287221918192
480	PPER__APPR__ART	0.017988099273871096
124	ADV__ART__NN	0.017712769749600663
136	NE__NN__APPR	0.017451515472728336
61	NN__VAFIN__ADV	-0.017205490663460363
220	ART__NN__VVINF	-0.017181560239432504
3	ADJA__NN__VMFIN	-0.016654123977353233
213	APPR__NN__VVPP	-0.01652377093753574
449	ADJA__NN__APPRART	-0.016474598237706396
260	ADJA__NN__PPOSAT	0.016199154862891633
261	PPOSAT__NN__VVPP	0.0161432505487545
141	NE__APPR__PPOSAT	0.01598491195831677
272	ADV__APPR__PPOSAT	0.01571592370336296
302	APPR__PIAT__NN	-0.015638616980261248
477	NE__ADJA__NN	0.01540656210006188
22	KOUS__ART__ADJA	-0.015056992615250252
24	NN__KON__NN	0.014603700304070377
31	ART__NN__KON	0.014430378408311732
26	ADJA__NN__ADV	-0.014277952456489803
77	APPRART__NN__APPR	-0.014160547582831168
471	VVFIN__PPER__APPR	0.014144548538310457
342	PIAT__NN__APPR	-0.014135921912035295
2534	XY__XY__XY	-0.014131366023471264
2275	NN__CARD__NN	-0.014004014707282441
164	NN__VAFIN__APPR	-0.01396725902119695
461	CARD__KON__CARD	-0.013767459330613189
81	ADJA__NN__ADJA	-0.01367997463333192
383	PPOSAT__NN__ART	0.013618498298624583
18	APPR__ART__ADJA	0.013180153158061009
833	ART__CARD__NN	-0.012870480173691372
466	NN__VVFIN__NE	0.012850060946497372
339	NN__PPOSAT__ADJA	0.01284118068693886
1331	NN__APPR__ADJD	-0.012714330460548432
597	PPOSAT__NN__ADV	0.012394773625947333
350	APPR__PRELS__PPER	0.012362386541675253
710	PRELS__PPER__APPR	0.012229816257801908
442	APPR__NE__VVFIN	0.012213128401790362
5	VMFIN__ART__NN	-0.012207830111190768
1542	PPER__APPR__PPOSAT	0.011989069371016473
976	NN__APPR__PPER	0.011884068121926512
1971	KOUS__ADJA__NN	-0.011752060764850844
1680	NN__ADJD__ADJD	-0.01169996659643208
967	ADV__VVFIN__PPER	0.011527308504500474
573	ADV__APPR__NE	0.011369683344369897
209	APPR__NN__VAFIN	-0.011202227943178282
318	VVFIN__APPR__ART	0.011182298774872087
17	NN__APPR__ART	-0.011120604580715773
145	NE__NE__KON	0.01109400985570417
320	NN__KON__VVFIN	0.011067245865664186
821	NN__ADJD__VVPP	-0.01103452271599617
796	APPR__ADJA__KON	-0.011010661007962125
48	ADJD__KON__ADJD	-0.010989343950748588
822	NN__VVFIN__NN	-0.010966112093387033
157	NN__KON__PPOSAT	0.010959229885785177
698	NN__PIAT__NN	-0.010906871140737906
701	PPER__ADV__APPR	0.010819358070075832
357	NE__NN__VVFIN	0.010811776187237436
128	CARD__NN__KON	-0.01059378895334884
404	APPR__PDAT__NN	0.010583249930072458
483	VAFIN__ADJA__NN	-0.010549464030959282
376	ADV__PPOSAT__NN	0.010539425738625156
561	APPR__ADJA__ADJA	-0.010393057599424889
835	VVFIN__ADJA__NN	-0.010369496890910145
310	PRELS__ART__NN	0.010356711685179909
69	ADJA__KON__ADJA	-0.010320080339692407
550	CARD__NN__VVFIN	-0.010203334633306546
1322	PDAT__NN__ART	0.010165676716884758
116	NE__NE__VAFIN	0.010160313246573597
385	VVFIN__PPER__ART	0.01011831260908915
135	NE__NE__NN	0.010116590269439067
187	ADV__ADV__APPR	0.010100042557304446
45	VVFIN__PPER__ADV	0.01008459295218564
566	NN__VAFIN__ART	-0.010079816084451701
1219	NN__APPR__PRF	0.010065262348532996
2622	APPR__PRF__ADV	0.009957021491325269
781	VAFIN__APPR__ART	-0.009898585129863437
586	ART__NN__PTKZU	0.009893904095899408
715	VVFIN__PPOSAT__NN	0.009857353129090161
1434	ART__TRUNC__KON	-0.009848490452987987
343	APPR__NE__APPR	0.00980867516429965
306	NN__CARD__KON	-0.00977544801632988
1796	CARD__NN__VVPP	-0.009737777786556165
1512	APPR__NN__ADJD	-0.009699738788825055
326	APPR__NE__ADJA	0.00968953839359368
1017	NN__VAFIN__ADJD	-0.009599539574807907
435	NE__VVFIN__APPR	0.009544538674598122
412	ART__PIAT__NN	-0.009536306812466477
241	NN__ADV__ADJD	-0.009475447818687857
251	NN__CARD__VAFIN	-0.009431758664465436
679	ADV__APPR__ADJA	-0.009431688551076055
279	VVFIN__NE__NE	0.009417113607179934
196	NE__APPRART__NN	0.009322931694302072
32	NN__KON__ART	0.009310420387841715
2176	APPR__TRUNC__KON	-0.009307189613175029
44	NN__VVFIN__PPER	0.009202835714773143
335	NN__KON__ADJA	-0.009124133789772192
345	PRF__ART__NN	0.009086093297752163
589	PPOSAT__NN__NE	0.008995387602678602
1548	PPER__PPOSAT__NN	0.008994496605804501
565	PPOSAT__NN__VAFIN	0.008978846440715236
405	PDAT__NN__VAFIN	-0.008970851443222704
1500	CARD__NN__NN	-0.008963531977070567
1082	KOUS__APPR__ART	-0.008928085591777438
1895	KON__CARD__NN	-0.008924314175973117
1189	APPR__NN__VVINF	-0.008922134115062104
1781	VAFIN__APPR__NN	-0.008881234264085436
148	ART__NN__VAFIN	-0.00880316270135749
83	ADJA__NN__KOKOM	-0.008795844359064811
365	ART__ADV__ADJA	-0.008750572068118134
439	VVFIN__NE__APPR	0.008727069031529783
643	CARD__ART__NN	-0.008700678491774517
23	ADJA__NN__KON	-0.008649932928250857
1235	FM__FM__FM	-0.008603254999261895
961	PPER__ADV__ADV	0.008587181866340861
378	NN__NN__APPR	-0.008565075562469647
373	PDAT__ADJA__NN	0.008505232935977408
225	NN__VVFIN__KON	0.008438680592955529
2105	NN__ART__CARD	-0.00842922156865157
402	NE__KON__ART	0.008425774596173047
3104	CARD__NN__VAFIN	-0.00835906224022959
621	ART__NN__VMFIN	-0.008336196057843203
174	NE__ART__ADJA	0.00830856884669602
498	ADV__ADV__ART	0.00830218783560962
138	KON__NE__NE	0.008238287774672894
229	ADJD__VVPP__VAFIN	-0.008192392607321936
2315	NN__APPR__TRUNC	-0.008165607171311618
993	PPOSAT__NN__ADJD	0.008120498976920344
622	NN__VMFIN__ADV	-0.008073781558094642
277	NN__CARD__VVFIN	-0.008059696270282166
221	NN__VVINF__KON	-0.008037149551415223
739	APPR__ART__CARD	-0.008022157025281982
233	NE__APPR__NN	0.008017225822033935
562	PRELS__PPER__ADV	0.008002476728483088
660	APPR__NE__ART	0.007922117313062624
131	PRF__APPR__ART	0.00790411567958905
3188	KOUS__NN__APPR	-0.00784473422573885
323	ADV__APPRART__NN	0.007844321518033895
3302	VAFIN__CARD__NN	-0.00781784777162301
113	PPOSAT__NN__VVINF	0.007764036917625955
687	NN__VMFIN__APPR	-0.007746507231704686
127	NN__VVPP__VAFIN	-0.0077053653161981706
436	VVFIN__APPR__PPOSAT	0.007704203664617204
20	PPER__VVFIN__ART	0.007703755958407898
670	KON__PPER__VVFIN	0.007635816742777257
433	PPOSAT__NN__APPRART	0.007625501461908369
803	NN__APPR__PIAT	-0.007567260083437325
1250	PPOSAT__NN__PTKZU	0.007561793805652296
1483	NN__CARD__VVPP	-0.007559107931190083
280	NE__NE__ART	0.007506412839514372
408	NN__PTKNEG__ADJD	-0.007505065423513543
424	ADV__ART__ADJA	0.007464259540053071
500	PPER__VVFIN__APPR	0.007458287770720818
2762	PTKZU__VVINF__VVFIN	0.007448522239310614
147	NE__VVFIN__PRF	0.007417740361560795
581	ADV__PIAT__NN	-0.007399441241562542
1084	NN__APPR__ADV	-0.0073897379205469455
1465	NE__ADV__APPR	0.007323375710756941
743	NN__PIAT__ADJA	-0.007316864040719906
1109	PPER__VAFIN__ART	0.007312736402160144
443	VVFIN__APPR__NE	0.007283189834781439
761	ADJA__NN__PTKNEG	-0.0072589990557347505
569	ART__APPR__ART	-0.007251457219504529
1558	VVPP__PTKZU__VAINF	0.007216768871427313
36	VVFIN__PRF__ART	0.007176184364207211
732	PTKNEG__ADV__APPR	0.007092192435292156
467	VVFIN__NE__ART	0.007090398163679104
482	NN__VAFIN__ADJA	-0.007085544976012479
1136	ADJD__ADJD__VAFIN	-0.007066580429120416
437	APPR__NE__ADV	0.0070204746593708215
281	PRELS__PRF__APPR	0.0070179254050236825
856	PIAT__NN__VVFIN	-0.007004109046290729
25	KON__NN__APPR	-0.006920694821683343
938	PIAT__NN__ADJD	-0.006916823705705403
747	APPR__ADV__CARD	-0.006885379420048628
813	PPER__ART__ADJA	0.0068557098697683005
74	APPR__NN__VVFIN	-0.006756098710686489
458	ART__NN__PIAT	-0.00668876188297966
39	NN__ADJD__APPR	-0.006548812545151287
919	ADJA__CARD__NN	-0.00654738345661521
804	PIAT__NN__ART	-0.006493867936157019
585	NE__NN__ART	0.006453038242512766
1248	NE__NN__VAFIN	0.006398718836933409
1144	ADV__NN__APPR	-0.006382767435679648
1037	VMFIN__APPR__ART	-0.0063639185709584364
470	NE__VVFIN__PPER	0.006363505777204952
723	KON__VVFIN__PRF	0.006358954246111001
155	PRF__APPR__PPOSAT	0.0062722875674688944
1224	VAFIN__APPR__NE	0.00624621369348064
242	ADV__ADJD__VVPP	-0.006237327203925832
321	KON__VVFIN__ADV	0.006205477674160623
282	APPR__NE__VVPP	0.006109358524554404
834	NN__VVFIN__ADJA	-0.006086000888076254
50	NN__VVFIN__ADV	-0.0060827307233148244
4	NN__VMFIN__ART	-0.006072630723826324
1641	CARD__NN__APPRART	-0.006065533960065745
512	PTKNEG__ADV__ART	0.006061179580259667
637	NN__PDAT__NN	-0.006058141892727266
2488	ART__ADJA__PPER	0.006050425106122845
1264	PRELS__APPR__PPOSAT	0.006043350840060989
487	APPRART__NN__ADJA	-0.006018227864303971
1569	NE__NE__ADV	0.006015749003994273
728	KON__VVFIN__PPER	0.006008344951261856
102	ART__NN__APPR	0.005987461661816282
1494	VVFIN__PRF__NE	0.00595075526051019
118	VAFIN__ART__NN	-0.005938867754804856
363	NE__VVPP__VAFIN	0.005918528113923947
1503	NE__VAFIN__APPR	0.005904990185037673
704	NN__VVINF__VMINF	-0.005892854824033452
724	PRF__ADV__APPR	0.00587521741607349
702	PIAT__NN__VAFIN	-0.005860266471915834
445	ART__NN__PTKNEG	-0.005849525055640697
2441	VVFIN__CARD__NN	-0.005836922566364666
742	ADJA__NN__PIAT	-0.005824572296024938
175	KON__NN__VVFIN	0.00580799839476347
661	ADJA__NN__NN	-0.005806294442953139
434	NN__NE__VVFIN	0.005756695825787198
137	APPR__NE__KON	0.005669992833359562
604	APPRART__NN__NE	0.0056677235118517705
1266	NN__NE__KON	0.0055753809235562675
656	NE__VVFIN__ART	0.005575073480335408
346	NN__ADV__ADV	0.005571022210967831
237	ART__NN__VAINF	-0.005567706471902673
730	VAFIN__ADV__ADJD	-0.0055535326441866146
3137	CARD__NN__CARD	-0.0055460997720341906
288	PPER__APPR__NE	0.0055238917344471875
1343	NN__ADJD__KON	-0.005511443974889681
985	PPER__ADV__ART	0.005498709991277938
602	VVFIN__NE__ADV	0.005494625705195849
381	PRF__APPRART__NN	0.005490790051307606
1892	APPR__CARD__ADJA	-0.005474059997678727
662	NN__NN__VVFIN	-0.005412060187052668
870	NN__PTKNEG__APPR	-0.005398398228349173
130	VVFIN__PRF__APPR	0.005388415692861931
703	PDAT__NN__APPR	0.005375272535378229
2003	APPRART__NN__NN	-0.005338804678813931
382	APPRART__NN__PPOSAT	0.005318144767971612
200	NN__ADJD__VVINF	-0.0053097906794634785
7736	XY__NE__CARD	0.005304892059612501
59	KON__ART__ADJA	0.005304462712250955
297	PTKZU__VVINF__KON	0.005257646474281773
918	ART__ADJA__CARD	-0.005234814238814606
40	ADJD__APPR__ART	-0.00521610682747729
1095	APPR__ART__TRUNC	-0.005213703996985299
1615	ADJD__APPR__PPOSAT	0.005209549008560735
521	VAFIN__ART__ADJA	-0.005195065409621776
888	PPER__APPRART__NN	0.005194994562794962
558	CARD__NN__ADJD	-0.0051571896794721725
313	NE__VVFIN__NE	0.005156205708222293
1193	APPR__PPER__VVFIN	0.0051426289635107154
1421	ADV__VVPP__VAINF	-0.005101414300494706
420	PIAT__NN__VVPP	-0.005100801018640442
1243	NE__ADV__ADV	0.005098979693454025
1660	VVFIN__KON__VVFIN	0.00509670381106924
411	APPR__ART__PIAT	-0.005096346837971152
1865	ADV__ADV__VVFIN	0.005081648204607898
927	NN__CARD__ART	-0.00505447517592457
901	NN__KON__ADV	-0.005047644644370805
807	ADV__VVFIN__ART	0.005013890460360786
650	ADV__PIAT__ADJA	-0.0049851799687440764
1031	ADV__PTKZU__VVINF	0.004980849189491718
987	KOUS__PPER__PPER	0.0049734978430499436
197	NE__NN__KON	0.004943805162828891
1047	VAFIN__ADV__ADV	-0.004940351498259597
117	NE__VAFIN__ART	0.00492629165611967
3435	KON__ADV__VVFIN	0.004916808088598247
2035	NN__VVPP__VAPP	0.004912222628848747
1013	ADV__ADJD__VAFIN	-0.004910886428911823
1739	NN__ADJD__ADJA	-0.004908717833728514
54	NE__KON__NE	0.00484765236161145
338	KON__VVFIN__ART	0.0048333725722313516
635	KON__NN__KON	-0.0048332622185229554
21	ART__NN__ADV	0.004829182175584784
1482	NN__NN__CARD	-0.0048208783589230066
651	APPR__PRELS__PRF	0.004804260842890609
945	PRF__ADV__ADV	0.004802905259766406
7348	ART__PPER__VVFIN	0.004783376987237175
123	KON__ADV__ART	0.004772017884314144
1282	NE__PPOSAT__NN	0.004762185517181504
999	NN__VAFIN__NN	-0.00474504436748167
256	PPER__APPR__NN	0.004715043511131322
377	PPOSAT__NN__NN	0.00471109791394749
2335	PPER__PTKZU__VVINF	0.004685082616297418
325	ART__APPR__NE	0.004683817528578345
1204	ADJD__ADJD__VVPP	-0.004651311644676312
1394	PRELS__PPOSAT__NN	0.004641261814492563
1646	ADV__PPOSAT__ADJA	0.004635003555961378
3335	ART__NN__XY	-0.004634366445568961
1444	NN__PTKNEG__VVPP	-0.004629846643731402
937	KOUS__PIAT__NN	-0.004618094771662875
370	NN__CARD__ADJA	-0.004616185150840606
230	PTKZU__VVINF__VAFIN	-0.0046112891264450465
1345	ADJA__NN__VAINF	-0.0046056450350123145
1536	PRELS__PRF__ADV	0.004589023568614323
422	KON__NN__VVPP	-0.0045836127962546845
468	APPR__ART__NE	-0.004572391381749861
560	APPR__NN__NN	-0.004561804191954257
224	KOUS__PPER__ART	0.004556154135461169
188	ADV__APPR__NN	-0.0045556049110911795
652	PRELS__PRF__ART	0.004548090780045156
2107	NN__KON__CARD	-0.004540640049288074
912	CARD__NN__ADJA	-0.004536999005462456
1377	CARD__VAFIN__ART	-0.004508062224767681
396	VVFIN__ADV__APPR	0.0044975002655172885
1811	ADV__ADV__CARD	-0.004491966062576213
89	NN__VVFIN__PROAV	-0.004488735852065273
1977	NN__VVPP__PTKZU	0.0044757307524613136
360	NN__CARD__APPR	-0.004475096525353241
475	ADV__NE__NE	0.004444378485619976
107	PPER__PRF__ADV	0.004434665855747853
2180	VVFIN__APPR__PDAT	0.004427085857058082
43	APPRART__NN__VVFIN	0.00442602724316661
1801	ADV__VVFIN__NE	0.0044238010174935125
1014	ADJD__VAFIN__KON	-0.004421300322523149
504	PIS__ART__NN	-0.0044088516424009025
460	APPR__CARD__KON	-0.004406645787424535
84	NN__KOKOM__NN	-0.004381729491017486
190	NN__KON__APPR	-0.004376561637323194
476	NE__NE__ADJA	0.004376253831532019
671	PPER__VVFIN__PRF	0.0043594386163810644
46	PPER__ADV__ADJD	0.0043574401306863825
6	ART__NN__APPRART	0.00433475850427314
427	NE__PTKZU__VVINF	0.004312494467916727
1041	PDAT__NN__VMFIN	-0.004290677136862712
1922	PRELS__NE__APPR	0.004287702094008262
391	NN__ADV__ADJA	-0.004280248321500588
515	NN__ADV__APPR	-0.004278821272286232
542	PRELS__APPR__NE	0.0042764686686711855
1581	PPER__VVFIN__PPER	0.004273735043176594
1069	ADJD__APPR__ADJA	-0.004263807115449116
3288	NN__VAFIN__CARD	-0.0042629206759094524
2008	PRELS__PPER__PRF	0.004246591808114387
1577	VVFIN__PPER__PPER	0.004244224442482081
228	KON__ADJD__VVPP	-0.004242678708027038
906	VMFIN__ADV__APPR	-0.004230877448316147
1083	VVFIN__NN__APPR	-0.004225339150670708
1952	KOUS__NE__APPR	0.004222428001388071
362	NE__NE__VVPP	0.004217916153664494
4420	ART__PPER__APPR	0.004208922463833495
240	NE__NN__ADV	0.004208435776103695
762	NN__VAFIN__PROAV	-0.004185748440285729
163	PTKNEG__ADJA__NN	-0.004175303192623301
587	APPR__NE__VAFIN	0.0041655096586367445
276	PPOSAT__NN__PTKVZ	0.004146129061682815
202	VVFIN__ADV__ART	0.004145424877828461
610	NN__VAFIN__NE	0.004144300332830609
1748	ADJD__VAFIN__ADV	-0.004143070304608195
1231	APPRART__NN__VAFIN	-0.0041394410419307425
372	APPR__PDAT__ADJA	0.004135460828924739
1018	NN__ADV__VVFIN	0.004090805212240687
1886	PRELS__PPER__VVFIN	0.004087020991940417
522	NN__NE__ADV	0.004080200880028044
1152	APPR__PPER__ADV	0.004073062514894507
574	NE__NE__APPRART	0.004052376940050188
1547	VVFIN__PPER__PPOSAT	0.0040477253074663174
2805	NN__VVIZU__VAFIN	-0.004043743532345171
639	VAFIN__PPER__ADV	0.004041938376486651
682	NN__ADJA__ADJA	-0.004039852699174715
491	ART__ADJA__NE	0.004034487764264718
1652	ADJD__APPR__NE	0.004033789856306765
2007	VAFIN__NN__APPR	-0.004030637873980255
126	ART__NN__VVPP	-0.004022001258062364
514	NN__ART__NE	0.004021042434132631
534	APPR__NN__PPOSAT	0.004019847136567714
485	ADV__PTKNEG__ADV	0.004003265898082004
924	PTKZU__ADJA__NN	-0.0039918496185801285
847	NE__APPRART__ADJA	0.003990240888324398
1556	KOUS__PPOSAT__NN	0.003979752535343689
1816	CARD__APPR__CARD	-0.003974666222187704
1506	VVPP__VAPP__VAFIN	0.0039746551234087785
291	NN__VVFIN__ART	0.0039695223346059745
344	KOUS__PRF__ART	-0.003969319969944148
798	KOKOM__ART__NN	0.00395645705946393
1290	KOUS__NN__ART	-0.003952819247830243
611	VAFIN__NE__NE	0.003939572608883863
1499	KON__APPR__PPOSAT	0.003908016148049537
519	ADJD__ART__NN	-0.0038940264743436387
1004	ADV__ADV__ADV	0.0038886386170336835
518	NN__ADJD__ART	-0.0038865543876830102
1044	APPR__NN__VMFIN	-0.003870075780996577
1379	VAFIN__APPR__PPOSAT	0.0038699967840480527
2277	TRUNC__KON__ADJA	-0.0038645726752272545
1269	VAFIN__APPR__ADJA	-0.0038621658050531733
812	PRELS__PPER__ART	0.00385536891185742
183	KON__ADV__ADJA	-0.0038503243468285095
37	PRF__ART__ADJA	0.003847656615624252
883	ADJD__VAFIN__ART	-0.0038454238601611877
493	NE__ADV__VVFIN	0.003834163286470784
1437	KON__APPR__ADJA	-0.0038273551665403303
1516	NN__NN__VAFIN	-0.003802182453217553
511	VVFIN__PTKNEG__ADV	0.0037915807721318334
2338	PIAT__NN__VVINF	-0.0037779138010495404
398	ADV__ADJA__ADJA	-0.00377348612107219
2403	VVPP__APPR__ART	0.003768786763759009
2991	NN__VVFIN__CARD	-0.0037578205145898476
524	NN__APPR__KON	-0.003751492800279336
1191	VMFIN__VVPP__VAINF	-0.0037466022331937576
2022	NN__PTKZU__VAINF	0.0037434872014838368
2174	NN__NE__VVPP	0.003735586537602082
898	PTKVZ__KON__VVFIN	0.003733816642836307
740	ART__CARD__ADJA	-0.0037287986914041863
473	APPR__PIAT__ADJA	-0.003723157133551286
207	NN__NN__KON	-0.003703387960885064
446	PTKNEG__ADJD__VVPP	-0.003699518690904507
842	APPR__PDS__NN	0.0036948746393777867
546	ADV__KOKOM__ART	0.0036817762756406014
849	NN__CARD__ADV	-0.003679769201096922
101	VVINF__PTKZU__VMINF	0.0036713707692112643
1574	VVFIN__PPER__ADJD	0.0036544503199308427
1023	APPR__ADJD__ADJA	-0.0036449985380422652
2583	NN__ART__PPER	0.003629894361858917
891	ADV__VVINF__VMFIN	0.0036293994928932884
1307	NN__NN__VVPP	-0.003625027278251259
970	ADJA__NN__CARD	-0.003621864713510309
275	VAFIN__PPOSAT__NN	0.003606330571936541
1150	VVFIN__APPR__NN	-0.0036019699087503953
1285	VVFIN__APPR__CARD	-0.00359928056430544
2491	APPR__NN__KOKOM	-0.00359237464358563
1375	PPER__PTKNEG__ADV	0.0035858329493346965
2039	PTKNEG__VVPP__VAINF	-0.0035770110575230655
2392	PRELS__ADV__ADV	0.0035637192657957187
132	APPRART__NN__ART	0.0035481344104174566
425	NE__NN__VVPP	0.003545380140124971
2154	VMFIN__ADJA__NN	-0.0035429541794503435
824	NN__APPR__PDAT	-0.0035328335382481856
3287	VAFIN__ADJD__ADJD	-0.003508071848554053
1270	NN__ADJD__ADV	-0.0034933924480652274
236	VMFIN__ADV__ART	-0.0034924892191648066
1684	NE__VAFIN__ADV	0.0034920986454333707
227	KOUS__PPER__ADV	0.0034919022592254556
1114	APPRART__NN__ADJD	-0.0034872050581653494
1135	ADV__ADJD__ADJD	-0.0034652602794987674
159	PPOSAT__NN__PTKNEG	0.0034529302708719827
1497	KON__PPOSAT__ADJA	0.003443184932730759
423	VAFIN__ADV__ART	-0.0034416998640049903
520	PROAV__VAFIN__ART	-0.003429995099841668
1123	KON__VVFIN__APPR	0.003425289551146876
989	PPER__ADV__VVFIN	0.0034051702245473476
3931	KOUS__APPR__NN	-0.003401749232122953
744	NN__ADV__CARD	-0.0033988510758926004
1819	APPR__PPER__KON	0.0033891500121746767
1056	ADJD__PIAT__NN	-0.003369846736320395
170	KOUS__NE__NE	0.003349082181773317
968	VVFIN__PPER__PRF	0.003337962501670752
1110	VVFIN__KON__APPR	0.0033349194468730655
58	VVFIN__KON__ART	0.0033162271494318867
3147	NN__KON__PROAV	0.003303897825466947
393	PDS__ART__NN	0.0032887386546491633
358	PRELS__APPR__ART	0.0032774500029209954
1410	PTKNEG__ADJD__VAFIN	-0.0032767012417217437
1108	NE__ADV__ART	0.0032638659000931783
1639	VVFIN__ART__PPER	0.0032524984028024463
1881	NN__APPR__APPR	-0.003245764242235904
2802	KOUS__PPER__PPOSAT	0.0032444452999068813
2204	PPOSAT__NN__VVIZU	0.003243352027609931
4146	NN__XY__CARD	-0.003221437844093273
65	ADV__VAFIN__PPER	0.0032149056307570955
915	VAFIN__PTKNEG__ADV	0.0032142524399152946
464	ART__NN__PTKVZ	0.0032093249065625563
218	PPER__ADJD__APPR	0.0032046952486795553
5230	XY__CARD__XY	-0.0032004800351807406
2492	APPR__ART__PPER	0.00319655556162018
1411	VVFIN__PDAT__NN	0.00319417450143003
908	CARD__VVFIN__ART	-0.003192681423655057
1341	APPR__NN__APPRART	-0.0031916258201129012
1372	ART__NN__PRF	0.0031855824024572526
4349	VVFIN__APPR__PPER	0.0031698248128009436
693	APPR__NN__ADJA	-0.003156984844850258
1653	NN__NE__APPRART	0.0031528120668892273
432	APPR__NN__ADV	-0.0031461434001625794
1215	NN__NN__ART	-0.0031437344934059147
609	NE__KON__PPOSAT	0.0031429927276025492
592	CARD__CARD__NN	-0.0031419313390118257
191	KON__APPR__NN	-0.003138377884730923
3226	PWAT__NN__ART	-0.003135136043442148
1273	ART__PROAV__ADJA	0.0031295618781935586
995	APPR__PRELS__NE	0.00312689681963701
2520	NN__VMFIN__ADJD	-0.00311539912409586
799	VVFIN__PRF__ADJA	-0.0031120657480772102
208	KON__NN__VVINF	-0.0031088031548853826
802	ART__PIAT__ADJA	-0.0031066455199763223
374	NE__VVFIN__ADV	0.0031054838534046066
1058	APPR__ADJD__ADJD	-0.0030891275328071336
1539	ADV__NE__NN	0.003086173866049711
1070	CARD__APPR__ART	-0.003080589351601564
1656	PRF__APPR__NE	0.00307594195078872
675	VVFIN__PRF__ADV	0.0030717472894249394
1862	ADV__APPR__CARD	-0.003067095947538136
2127	KON__ADJD__KON	-0.003065379138996912
1934	ADV__APPR__PPER	0.003052533387471866
367	VMFIN__ADV__ADV	-0.003050881296829704
57	PPER__VVFIN__KON	0.003032123332786331
5236	PPER__CARD__NN	-0.003006178947577154
7655	NE__CARD__XY	0.003003319126914369
287	KOUS__PPER__APPR	0.0030000810749548448
3879	PROAV__VAFIN__ADV	-0.002989349951202373
219	ADJD__APPR__NN	-0.0029888443655608737
4251	NN__APPR__VVFIN	-0.002983709763656202
2222	KOKOM__APPR__NE	0.0029692116830721165
578	NE__NN__APPRART	0.002963791240728114
1122	PIS__APPR__ART	-0.002960541333963714
1780	ADV__KOUS__PPER	0.002956171282005841
1398	PDAT__NN__ADJA	-0.002944774751247662
1040	NN__ADJD__VAINF	-0.00294060287126203
