	Feature	value
1652	NN_>_NN_AG_>_ADV_MNR	0.000668508857216555
4022	NN_>_NN_CC_>_PWAV_CM	-0.00066826308812641
4350	VVINF_>_VVFIN_OC_>_APPR_OP	-0.0006681776974581389
1358	VVFIN_>_PPER_OA_>_VVIZU_RE	0.0006672756006752995
3864	VVINF_>_NN_SB_>_ADV_MO	-0.0006658069710567534
5544	PDS_>_VVFIN_RC_>_KON_CD	0.0006657972603688408
8331	VAFIN_>_VMFIN_OC_>_VAINF_OC	-0.0006650790094572207
12474	CARD_>_KON_CD_>_PIAT_CJ	-0.0006618789670358143
2106	VVPP_>_NN_SB_>_ADJA_NK	0.0006598558697421098
1797	NE_>_VVFIN_RC_>_APPRART_MO	0.0006597905657721207
723	VAFIN_>_VVPP_OC_>_NN_MO	0.0006585572923391034
4926	APPR_>_TRUNC_NK_>_ART_NK	-0.0006583645504825757
1080	VVPP_>_VAFIN_MO_>_APPR_MO	-0.0006579290526336865
1030	VVPP_>_VAFIN_OC_>_ADJD_PD	-0.0006575586376465966
3170	VAFIN_>_VVFIN_SB_>_ADV_MO	0.0006570236036565602
2043	VVFIN_>_PROAV_OP_>_VMFIN_RE	-0.0006562488312974485
766	APPRART_>_KON_CD_>_APPR_CJ	0.0006561978281466453
5716	VVFIN_>_PIS_SB_>_ADV_MO	0.00065580941085268
1411	VAFIN_>_VAFIN_MO_>_NN_PD	-0.0006554747925729849
1398	VVFIN_>_NE_SB_>_APPR_PG	0.0006552528424287243
1371	KON_>_NN_CJ_>_APPR_MO	0.0006538118095321462
3820	VVPP_>_VVPP_CJ_>_NN_OA	0.0006529346614574368
1540	NN_>_VVINF_OC_>_APPR_OP	0.000652910402059088
3825	NN_>_PTKNEG_NG_>_ADV_MO	0.0006528598783482303
1976	VVFIN_>_VAFIN_OC_>_ADV_MO	-0.0006517497779907782
4083	VVFIN_>_VVFIN_CJ_>_PPER_EP	-0.0006512209001028296
1884	VAFIN_>_VVINF_OC_>_VAFIN_MO	-0.0006506982112130576
2966	VAFIN_>_PDS_SB_>_ADV_MO	0.0006496587377889208
526	VAFIN_>_VVPP_OC_>_PRELS_DA	0.0006488887360845286
6611	NN_>_VVPP_CC_>_KOKOM_MO	-0.0006467356139854988
7074	VVPP_>_VVFIN_OC_>_ADV_MO	0.0006467058660975598
5891	APPR_>_NN_NK_>_VMINF_RC	-0.000646513610580125
518	VVPP_>_NN_OA_>_APPRART_MNR	0.0006461757457824069
4328	VMFIN_>_NN_SB_>_VVINF_RC	-0.0006452813665061073
3507	NN_>_NE_AG_>_NE_CJ	0.0006449638836035312
1357	PPER_>_VVIZU_RE_>_APPR_MO	-0.0006449221409436347
946	NN_>_NN_AG_>_ADV_MO	0.0006441651082728201
2921	KON_>_NN_CJ_>_VVPP_RC	0.000643950802900648
1679	VVFIN_>_NN_DA_>_ADV_MO	0.0006431551557100751
2363	VVFIN_>_NN_SB_>_ADV_MNR	0.0006428337058592426
7439	VVPP_>_VVINF_OC_>_NN_SB	-0.0006422598780686198
6066	VVFIN_>_VVFIN_OC_>_PPER_OA	0.0006419503040289157
4037	VVFIN_>_NN_CJ_>_ADV_MO	0.0006417884332429793
3312	NN_>_VMFIN_OC_>_PPER_SB	0.0006413535297100851
2004	ADJD_>_APPR_MO_>_NE_NK	0.0006407660932857193
6376	VVFIN_>_NN_OA_>_NN_CC	-0.0006406637216167239
1910	KON_>_NN_CJ_>_VVINF_RC	-0.0006406496661284817
12	APPRART_>_NN_NK_>_PDS_AG	0.0006406419848580416
8416	VVIZU_>_VVFIN_OC_>_KOUS_CP	-0.0006401891929160024
1004	VVFIN_>_NN_SB_>_NN_PAR	-0.0006395293804391147
5139	VAPP_>_VVPP_OC_>_PWAV_MO	0.0006392247422707617
2094	KON_>_PDS_CJ_>_NN_AG	0.0006390977550246511
1346	VAFIN_>_NN_OA_>_APPRART_MNR	-0.0006390464451535449
4714	VAFIN_>_VVIZU_OC_>_NN_DA	-0.0006386168999112142
455	VAFIN_>_NN_SB_>_NE_NK	-0.000638529531895384
5545	KON_>_VVFIN_CJ_>_ADJD_PD	0.0006376180338156049
4293	NN_>_VVINF_OC_>_APPRART_MO	0.0006375635139404549
2022	VAFIN_>_VVPP_PD_>_KON_CD	0.0006368918240586953
2138	NE_>_NN_APP_>_ADJA_NK	0.000635846061693928
6444	NN_>_VVFIN_OC_>_APPR_OP	-0.0006354874393752325
3243	PPER_>_VVFIN_RE_>_PPER_SB	0.0006350730022513295
6102	ADJD_>_VVINF_MO_>_NN_OA	-0.0006350524636715887
3019	VVFIN_>_APPO_MO_>_NN_NK	0.0006348786568943406
3147	VVINF_>_APPRART_MO_>_ADV_MO	-0.0006344811276949535
5327	VVINF_>_VAFIN_OC_>_PPER_SB	0.0006344205999526808
6975	APPR_>_CARD_NK_>_APPR_PG	-0.0006336815249364178
1759	NN_>_VVFIN_RC_>_ART_OA	0.0006327411846115153
6507	APPR_>_NN_NK_>_PIS_AG	0.0006320619020227912
1590	NN_>_VMINF_OC_>_VVINF_OC	0.0006318749426618579
2565	VAFIN_>_ADJD_PD_>_ADJD_CJ	-0.0006312174510147272
487	APPRART_>_APPR_CJ_>_NN_NK	0.0006310717056063779
5094	VVINF_>_APPR_OP_>_PPER_NK	0.0006303998322193899
1684	NN_>_NE_NK_>_APPR_PNC	0.0006303791416345491
197	VAFIN_>_VAINF_OC_>_VVINF_OC	0.0006302076159099841
8113	VVPP_>_VVPP_MO_>_ADJD_MO	-0.0006301174691497683
2759	VAFIN_>_NN_CJ_>_ADJA_NK	-0.0006288368835519827
1461	PROAV_>_VVFIN_RE_>_PRF_OA	-0.0006285509422902256
5205	APPR_>_KON_CD_>_ADJD_CJ	-0.0006282134801537575
5481	VVINF_>_VAINF_OC_>_APPR_MO	-0.0006281938046550919
2799	VAFIN_>_PROAV_MO_>_ADV_MO	0.0006278316870169539
2306	VVFIN_>_VVINF_MO_>_KON_CD	0.00062770993944039
7921	ADJD_>_APPR_MO_>_PRF_NK	0.0006271713661668811
5798	NN_>_VVFIN_OC_>_NE_SB	0.0006251218464874351
227	KON_>_VAFIN_CJ_>_VVPP_PD	0.0006247334759433823
1650	VAFIN_>_VVPP_OC_>_NE_DA	0.000623113391239472
591	VMFIN_>_APPR_MO_>_PRELS_NK	-0.0006227387615185477
1421	VVPP_>_NN_OA_>_NN_NK	-0.0006220916648644477
1196	VAFIN_>_NN_OA_>_KON_CD	-0.0006217471521836979
5671	NN_>_NN_CJ_>_XY_NK	-0.000621198226736637
2232	VVFIN_>_NN_OA_>_VVIZU_OC	0.0006209580230060957
2844	VVPP_>_PROAV_MO_>_APZR_AC	0.0006203128899762096
653	VVFIN_>_NN_SB_>_PDS_NK	0.0006198848236065527
10211	APPR_>_PPER_NK_>_ADJA_NK	0.0006188377201233688
4105	KON_>_VVPP_CJ_>_PTKNEG_NG	-0.000618719539704004
6127	VAFIN_>_NN_SB_>_VAFIN_OC	-0.0006186437690613054
1291	VVPP_>_VVFIN_MO_>_NN_OA	0.0006184314686461792
1488	VMFIN_>_VAINF_MO_>_VVPP_OC	-0.000617836335012627
7672	APPR_>_PIS_NK_>_VVFIN_RC	0.0006168683163993102
4769	VVFIN_>_CARD_SB_>_ADV_MO	-0.0006164078021213254
3037	VVFIN_>_VVFIN_MO_>_VVINF_OC	0.0006149117677411578
5695	VVPP_>_ADJD_MO_>_PTKA_PM	-0.0006144265440217699
3364	VVPP_>_VVFIN_OC_>_APPR_MO	0.000614409202958171
3325	VAFIN_>_VAFIN_SB_>_NE_SB	0.0006138799539188783
1404	VVFIN_>_PDS_SB_>_ADV_MO	0.0006137966628314879
1428	VVFIN_>_VVINF_OC_>_VVINF_OC	-0.0006135933315482429
3790	NN_>_NE_NK_>_CARD_NK	-0.0006125884389798594
194	VVFIN_>_PROAV_MO_>_VVINF_RE	-0.0006124386624487012
1036	NN_>_APPR_MNR_>_ADV_NK	0.0006105891336682744
1562	VAPP_>_APPR_MO_>_NE_NK	0.0006103285624117408
1253	ADJD_>_KON_CD_>_ADJA_CJ	-0.0006100427531485965
1010	APPR_>_APPRART_MO_>_PIS_NK	-0.0006097571012611653
7180	VAFIN_>_PDS_SB_>_VVFIN_RC	0.0006090589967677957
1696	VVIZU_>_KON_CD_>_VVIZU_CJ	0.0006086223988049296
4170	VVPP_>_PROAV_OP_>_VVFIN_RE	-0.0006082337972524597
6479	NN_>_VAFIN_RC_>_PIS_SB	0.0006077695475497182
2536	VAINF_>_KON_CD_>_VAINF_CJ	-0.0006077587394521643
3391	VVINF_>_NN_OA_>_PROAV_MNR	-0.0006072910369765268
5808	VVFIN_>_VVINF_MO_>_APPR_OP	0.0006067664944415445
2679	VVFIN_>_ADJD_MO_>_NE_CC	0.0006063402493940096
7828	VVPP_>_NN_MO_>_ART_NK	0.0006062946312471
3576	VVPP_>_VVINF_MO_>_NN_SB	-0.0006056501224087397
1642	VVINF_>_APPRART_CVC_>_NN_NK	0.0006052141075184195
43	VVFIN_>_ADJD_MO_>_KON_CD	0.0006050362214250923
3214	NN_>_VVINF_OC_>_ADV_MO	0.0006045993374589817
178	NE_>_APPRART_MNR_>_NN_NK	0.000604343208375987
5453	VMFIN_>_VVINF_OC_>_NN_SB	-0.0006029966505003197
1638	NN_>_ADJA_NK_>_NN_AMS	-0.0006025464064544801
4108	NE_>_NN_APP_>_NE_AG	0.0006024972251780714
1876	ADV_>_VVFIN_CC_>_ADV_MO	0.0006017473749749939
2658	VVFIN_>_VAFIN_OC_>_PTKNEG_NG	-0.0006016135559859265
3961	VVPP_>_VVFIN_MO_>_VVINF_OC	0.0006013704193800984
2411	NN_>_VVFIN_RC_>_PRF_DA	0.0006011007317286287
1024	ADJD_>_ADJD_MO_>_ADV_MO	-0.0006009597740821441
1943	VVPP_>_VAFIN_OC_>_NN_SB	-0.0006004866390145144
2177	NN_>_VVFIN_PAR_>_ADV_MO	0.0005998253422339023
1027	VVPP_>_VAFIN_OC_>_KOUS_CP	-0.0005991689644337082
1246	ADJA_>_NN_OA_>_ADJA_NK	-0.0005971289679831085
6262	VVINF_>_APPR_MO_>_PDS_NK	0.0005962705175426102
2337	APPR_>_NE_NK_>_ADV_MNR	0.0005960228514847372
6232	NN_>_VMFIN_OC_>_PWAV_MO	-0.0005957163292540939
3640	VVFIN_>_CARD_MO_>_ADV_MO	0.0005956156230585163
6502	VAFIN_>_VVINF_CJ_>_APPR_MO	-0.0005955545960235371
2645	VAFIN_>_VVFIN_SB_>_PPER_SB	0.000595203663585349
4050	NE_>_NN_APP_>_APPR_MNR	0.0005946292220428255
8900	VAFIN_>_VVINF_OC_>_PIS_OA	0.000594420262433483
5330	VAFIN_>_PPER_SB_>_ADJA_NK	0.0005942571732409927
8589	VVINF_>_VVFIN_CJ_>_VVFIN_CJ	-0.0005940354376576826
8426	VAINF_>_NN_OA_>_PIAT_NK	-0.0005929576361272004
6250	VVINF_>_NN_OA_>_NN_CC	-0.0005929124032795571
1324	VMFIN_>_NN_SB_>_NN_CC	-0.0005928906993378964
2770	VMFIN_>_VMFIN_CJ_>_PPER_SB	-0.0005924691766911905
439	APPR_>_NN_NK_>_VMFIN_RC	0.0005916576729889337
3142	VMFIN_>_VAFIN_OC_>_NN_OA	-0.0005912504085552181
5979	PPER_>_VVIZU_RE_>_PRF_OA	0.0005907140111341477
2521	VVFIN_>_APPR_SBP_>_NN_NK	0.0005905296330716675
206	VVPP_>_KON_CD_>_VVINF_CJ	0.0005901816526045598
1989	APPR_>_VVFIN_NK_>_APPR_MO	-0.0005896984987103624
6505	PTKZU_>_NN_NK_>_VVINF_NK	-0.0005894329245925887
6895	VVFIN_>_NN_MO_>_PWAV_CM	0.0005885946013023641
2509	VMFIN_>_VVFIN_MO_>_PRF_OA	-0.0005874920800723562
2391	VVINF_>_ADV_MO_>_PTKNEG_NG	-0.0005860838948077579
5872	VAFIN_>_VAPP_OC_>_APPRART_MO	0.0005860779454424704
7617	PPER_>_NN_APP_>_ART_NK	0.0005860710747750566
4902	VAFIN_>_VVFIN_CJ_>_VVINF_OC	0.000585665212282421
1693	KON_>_VVIZU_CJ_>_PRF_OA	0.00058559819975839
6327	VMFIN_>_VAFIN_MO_>_VVINF_OC	-0.0005852180367897626
1155	KON_>_VVINF_CJ_>_ADV_MO	0.0005851637508158217
9028	VVFIN_>_CARD_SB_>_APPR_PG	-0.000584033466575158
4722	KON_>_NE_CJ_>_CARD_NK	-0.0005840275717558471
2268	VAFIN_>_VVPP_OC_>_VVPP_OC	-0.0005830230222151308
4070	VAINF_>_NN_SB_>_CARD_NK	-0.0005828616261262823
3470	VAFIN_>_VAFIN_SB_>_NN_OA	-0.00058158036721792
1069	PROAV_>_VAFIN_RE_>_PPER_SB	0.000581571922717047
1872	VAPP_>_ADJD_PD_>_ADV_MO	0.0005812807993917263
1671	KON_>_VVPP_CJ_>_ADV_MO	0.0005809305406914642
2019	NE_>_VVFIN_RC_>_PRELS_OA	0.0005803951163404901
8294	VMFIN_>_VAINF_OC_>_VVINF_OC	-0.0005799140759662303
3163	VAINF_>_VVPP_PD_>_APPR_MO	-0.000578030658904575
2051	KON_>_VVIZU_CJ_>_ADV_MO	0.0005776961859033293
5593	NE_>_NN_CJ_>_ADJA_NK	-0.0005767673471030577
5449	VMFIN_>_VAINF_MO_>_KOUS_CP	-0.0005764834781301147
709	VAFIN_>_VAFIN_MO_>_KON_CD	-0.0005758410628966849
4430	VVINF_>_PROAV_MO_>_VVFIN_RE	-0.0005755500309082434
1061	VMFIN_>_VVINF_MO_>_ADJD_MO	-0.0005752329904957079
1947	APPR_>_NN_MO_>_CARD_NK	0.0005749825657803457
7157	VAFIN_>_VVINF_OC_>_VMFIN_MO	-0.0005748991690045023
2455	PPER_>_VAINF_RE_>_PTKZU_PM	0.0005745357890368317
1136	APPR_>_FM_NK_>_FM_PNC	-0.0005741867167236789
6359	VMINF_>_VAINF_OC_>_VVPP_OC	-0.0005733762319565523
6476	VVINF_>_VAINF_OC_>_NN_SB	-0.0005732705108523719
5407	VVPP_>_APPO_MO_>_NN_NK	0.000573025448651796
1894	VAFIN_>_VVFIN_CJ_>_PTKNEG_NG	0.0005729093625889297
8306	VMFIN_>_VAFIN_MO_>_PTKNEG_NG	-0.0005727152768280312
1443	NN_>_PDS_APP_>_NN_AG	0.0005726812337136374
2977	VVFIN_>_VVINF_MO_>_NN_DA	0.0005716726962446361
1286	VVFIN_>_VAFIN_SB_>_NN_PD	-0.0005706937120830046
9318	VVFIN_>_VAFIN_CJ_>_ADJD_MO	-0.0005694229476435248
1304	VVFIN_>_APPR_MO_>_PDAT_NK	0.0005692590400499303
1572	VAFIN_>_NN_SB_>_VMFIN_RC	-0.0005688391930323807
3308	ADJA_>_NN_AG_>_ART_NK	0.0005685502729619957
5550	KON_>_VVINF_CJ_>_PPER_SB	-0.0005684992452482967
4441	VVFIN_>_APPRART_MO_>_APPR_MO	-0.0005682294415832742
1606	NN_>_VVFIN_MNR_>_APPR_MO	0.0005682210856915617
7788	VAFIN_>_VVINF_OC_>_PPER_OA	0.0005673280330711409
2709	VVFIN_>_PPER_SB_>_VVIZU_RE	0.000567200834940252
6572	VVFIN_>_NN_PAR_>_CARD_NK	-0.0005671228064728025
892	VMFIN_>_VAFIN_MO_>_PPER_SB	-0.0005670175899914975
10955	APPR_>_XY_NK_>_CARD_PNC	-0.0005668720490918666
4383	VVIZU_>_VVFIN_OC_>_NN_SB	-0.0005665848644743754
1389	VAFIN_>_ADJD_MO_>_ADV_MO	-0.0005663691598553893
3132	ADJA_>_NN_CC_>_ART_NK	-0.000566171125677151
4913	VVFIN_>_VAFIN_CJ_>_PIS_SB	0.0005660049764482799
4235	NN_>_VMFIN_RC_>_NE_SB	0.0005656305743850211
4512	VVFIN_>_VVINF_OC_>_VAINF_OC	-0.0005653472157983787
3461	VAFIN_>_VVPP_OC_>_PPER_SB	0.000564923038341026
1314	NN_>_VVFIN_RC_>_APPR_CVC	0.0005646439644516394
5354	VVINF_>_APPR_OP_>_NE_NK	0.0005645638584202962
1891	PROAV_>_VAFIN_RE_>_NE_SB	0.000563888807770966
195	VAINF_>_VVINF_OC_>_APPR_MO	-0.000563718057374709
6212	VAFIN_>_VVFIN_CJ_>_PPER_OA	0.0005635741496448246
3824	VAFIN_>_NN_SB_>_PTKNEG_NG	0.0005633067679582809
3279	ADJA_>_APPR_CC_>_KOKOM_CM	-0.000562688768046796
5627	VVFIN_>_VVPP_CJ_>_APPR_MO	0.0005617956477922142
7826	VVFIN_>_ADV_MO_>_VAFIN_CC	0.0005617369017124246
2714	NN_>_VAFIN_OC_>_NN_OA	-0.0005616483648954729
3479	VVPP_>_VVFIN_OC_>_NN_OA	0.0005614920899802807
5079	VVIZU_>_APPR_MO_>_ADJD_NK	-0.000560865713545048
5316	NN_>_VVINF_OC_>_NE_OA	0.0005603309243943583
3118	KON_>_VVINF_CJ_>_PROAV_MO	-0.0005598891762240463
2251	VVPP_>_APPR_MO_>_NN_MO	0.0005595387893064228
5152	PTKVZ_>_XY_NK_>_XY_PNC	-0.0005593915885890677
2516	VVINF_>_VVINF_CJ_>_ADV_MO	-0.0005591645156391313
3033	VVIZU_>_ADJD_MO_>_ADV_MO	-0.000559007578957804
1823	VAFIN_>_VVINF_OC_>_PRELS_OA	0.0005588400733129397
785	NN_>_VVFIN_RC_>_VAFIN_MO	0.0005587922276269466
4892	VAFIN_>_VVPP_PD_>_PPER_DA	0.0005578030471477801
3060	VVPP_>_VAFIN_MO_>_PDS_SB	-0.0005559995626158449
1234	VAFIN_>_VVFIN_SB_>_PRF_OA	-0.0005557563228271093
2988	VMFIN_>_VVFIN_OC_>_PRF_OA	-0.000554865453722627
2661	APPO_>_NN_NK_>_PPOSAT_NK	0.0005543937537989632
3490	VVFIN_>_VVFIN_SB_>_PPER_SB	0.000554271019617531
3237	VVFIN_>_VAFIN_OC_>_APPR_MO	-0.0005532282899511906
4153	NN_>_NN_OA_>_CARD_NK	-0.0005521534902209272
5009	ADV_>_VMFIN_RE_>_VAINF_OC	-0.0005511706343215743
2932	NE_>_VMFIN_RC_>_PRELS_SB	0.0005506125822332135
8585	VMFIN_>_ADJD_MO_>_APPR_MO	-0.0005494007352356056
5218	NN_>_VVFIN_OC_>_KON_CD	-0.000549366288488825
794	VMFIN_>_KON_CD_>_VMFIN_CJ	-0.0005488331889970776
5941	VVFIN_>_ADV_MO_>_VMFIN_RE	-0.0005487749488943414
10853	VMFIN_>_VMFIN_CJ_>_VMFIN_CJ	-0.0005487379660822362
4233	VAFIN_>_VMFIN_CJ_>_PTKNEG_NG	0.0005485031795363026
2803	VVINF_>_VAFIN_OC_>_APPR_MO	-0.000548080260158955
873	VAFIN_>_ADJD_PD_>_PTKA_MO	-0.000547969222371698
6076	VVIZU_>_VVFIN_MO_>_KOUS_CP	-0.0005478682032034941
2221	VVFIN_>_VVPP_MO_>_VVFIN_MO	0.0005478480848297528
3794	VVFIN_>_NE_SB_>_NE_UC	0.0005473157334747472
48	PROAV_>_VAINF_RE_>_NN_PD	0.0005472240735440433
672	VVPP_>_APPR_SBP_>_ADV_MO	-0.0005469808649128945
2009	VVFIN_>_VAINF_OC_>_VAPP_OC	0.000546913539268661
404	NN_>_VVFIN_RC_>_APPRART_CVC	0.0005464032211608654
4488	NN_>_KON_CD_>_ADJD_CJ	-0.0005463743566434588
1005	NN_>_NN_PAR_>_NN_AG	-0.0005463505713512413
3503	VVFIN_>_NN_CJ_>_NN_NK	-0.0005460913866657344
2488	VVFIN_>_NN_PD_>_ART_NK	0.0005455322005182956
4511	VVINF_>_VAINF_OC_>_NN_PD	-0.000544826164281651
6199	VMFIN_>_VVINF_SB_>_KOUS_CP	-0.000544517011413065
1920	VAFIN_>_VVPP_PD_>_PROAV_OP	0.0005444863107922218
5591	VVFIN_>_VAFIN_CJ_>_KOUS_CP	-0.0005443005251829196
6711	VAFIN_>_VVINF_OC_>_VVINF_MO	-0.0005441271090552268
2606	APPR_>_NN_NK_>_NE_CC	-0.0005439838440691115
1826	VAFIN_>_VVFIN_SB_>_NN_OA	-0.0005438265759051994
6354	ADV_>_VVFIN_CC_>_KOKOM_CM	0.0005436356260585208
1323	PDS_>_VMFIN_RC_>_VVINF_OC	0.0005432243000813273
11543	VVFIN_>_APPRART_MO_>_CARD_NK	0.0005423298076575276
3447	VMFIN_>_NN_SB_>_NN_APP	-0.0005417810654175278
1557	VMFIN_>_PPER_SB_>_VAFIN_RE	-0.0005402218845824805
1227	PPER_>_VVINF_RE_>_PRF_OA	0.0005400067092143626
2512	NN_>_VVINF_OC_>_PPER_OA	0.0005397514357663491
7456	VVINF_>_NN_MO_>_ADJA_NK	-0.0005395018679492731
3131	ADJA_>_NN_CC_>_KOKOM_CM	-0.0005393717686333062
209	VVINF_>_VVINF_OC_>_ADJD_MO	-0.0005391901893789312
6597	VVFIN_>_APPR_MO_>_XY_NK	-0.0005390247631981087
3789	NN_>_VAFIN_OC_>_VVPP_PD	-0.0005387309433441763
7250	VAINF_>_VVPP_OC_>_PPER_DA	0.0005386362998295412
201	VVPP_>_NN_OA_>_KON_CD	0.0005386225111854049
2733	VVFIN_>_VMINF_OC_>_NN_SB	-0.0005380649172103928
3505	NE_>_NN_CJ_>_ART_NK	0.0005379736370233885
576	VVIZU_>_KON_CD_>_VVINF_CJ	0.0005378780696739191
1912	ADV_>_VMFIN_CC_>_KOUS_CP	0.0005366037481823286
9021	KON_>_VVINF_CJ_>_VVINF_CJ	-0.0005362339232980024
7722	VVINF_>_VVINF_CJ_>_NN_SB	-0.0005355647194508796
8151	VAFIN_>_VVFIN_OC_>_VVFIN_MO	-0.0005348817736578413
5377	KON_>_VMFIN_CJ_>_KOUS_CP	-0.0005347585112386988
3712	VVPP_>_VVPP_CJ_>_ADV_MO	0.0005342289853844871
3084	VVFIN_>_NN_SB_>_VVPP_PAR	0.0005340039961395555
2753	VMFIN_>_VVFIN_OC_>_ADJD_MO	-0.0005332682458629743
6573	NN_>_NE_AG_>_CARD_NK	-0.0005331305656499233
637	VMFIN_>_PPER_SB_>_VVINF_RE	-0.0005318420406383473
4341	VAFIN_>_NN_SB_>_VMFIN_OC	-0.0005318321855858931
4004	KON_>_CARD_CJ_>_ADV_MO	-0.0005313256723813484
2461	VAFIN_>_NE_SB_>_VAFIN_RC	0.0005302011647682915
886	VVFIN_>_VAFIN_MO_>_PDS_SB	0.0005301744879314118
5875	VAFIN_>_VAFIN_CJ_>_VAPP_OC	0.0005299139391480828
5258	NN_>_NN_NK_>_NN_NK	-0.000529575767327584
2023	KON_>_VVPP_CJ_>_APPR_SBP	0.0005295750531933201
5450	VMFIN_>_VAINF_MO_>_NN_SB	-0.0005294266427889487
7098	APPR_>_ADV_NK_>_KON_CD	0.000529063638246849
5217	APPR_>_NN_NK_>_VVFIN_OC	-0.0005282754725401372
2939	VVFIN_>_VMFIN_MO_>_KON_CD	-0.0005275195273051227
1692	PPER_>_VVIZU_RE_>_KON_CD	0.000527432251949562
440	NN_>_VMFIN_OC_>_KOUS_CP	-0.0005262224742640272
3984	VVINF_>_APPR_OP_>_ADV_MO	-0.0005256819461488095
175	ADJA_>_NN_OA_>_ART_NK	-0.0005251618304263072
3956	NE_>_ADJA_NK_>_ADV_MO	-0.0005251038250881345
3091	PPER_>_VVIZU_RE_>_ADJD_MO	-0.0005250948198559642
2205	PDS_>_VVFIN_RC_>_ADJD_MO	0.0005249115570283089
3691	ADJA_>_APPRART_SBP_>_NN_NK	0.000524780366410004
2719	VVFIN_>_VVFIN_OC_>_PPER_DA	0.0005211624515139606
5853	VVPP_>_XY_OA_>_XY_PNC	-0.0005209952337593004
46	VVFIN_>_VVINF_OC_>_PROAV_MO	-0.0005204625035061969
3474	VAFIN_>_NN_SB_>_NN_MNR	-0.0005204222374442318
164	VAFIN_>_VAFIN_MO_>_VVPP_PD	-0.0005196648071667869
471	VVFIN_>_NN_OA_>_NE_PNC	0.0005195536241474997
4708	VVFIN_>_NN_MO_>_PIAT_NK	0.0005195339599406784
62	KON_>_VAFIN_CJ_>_VAFIN_CJ	0.0005193728943322669
5968	VVINF_>_VVINF_MO_>_KON_CD	-0.0005188119165409938
5030	VAFIN_>_VVPP_OC_>_APPRART_SBP	0.0005181985595831352
3542	KOUS_>_KON_CD_>_PWAV_CJ	-0.00051788749790784
11911	NE_>_XY_PNC_>_XY_PNC	-0.0005178448144103455
3134	NN_>_ADJA_NK_>_NN_CC	-0.0005176662204693879
1742	VVFIN_>_ADV_MO_>_VVFIN_RE	-0.0005175546970383853
3001	VVFIN_>_NN_CJ_>_APPRART_MNR	-0.0005174919683378642
4878	VVFIN_>_VVINF_CJ_>_NN_OA	-0.0005168780487237127
8674	VAFIN_>_NN_SB_>_TRUNC_NK	-0.0005166475703900223
4172	PROAV_>_VVINF_RE_>_ADV_MO	-0.0005161117852318768
3305	VMFIN_>_VVINF_SB_>_NN_OA	-0.0005156427156829158
2862	VAFIN_>_VVINF_OC_>_PPER_DA	0.000515565412934406
3609	VVPP_>_VVFIN_MO_>_APPR_OP	-0.0005154806714310455
6330	APPR_>_KON_CD_>_VVFIN_CJ	-0.0005153007965588855
2179	VVPP_>_APPR_MO_>_APPR_CJ	0.0005141783903630202
3103	NN_>_VVINF_RC_>_ADV_MO	-0.0005141544271038516
517	APPR_>_NE_NK_>_NE_NK	0.0005138039044383554
2406	NN_>_ADV_MO_>_VVFIN_RE	0.00051365680703014
1968	NE_>_VVFIN_RC_>_KON_CD	0.0005134464019422335
6540	VAFIN_>_VVINF_MO_>_PRF_OA	-0.000513292204610487
1460	VVFIN_>_VVFIN_CJ_>_PRELS_SB	0.0005131381104455665
2838	VAFIN_>_VMINF_OC_>_ADV_MO	0.0005129974821118446
1422	VAFIN_>_ADJD_PD_>_APPR_OP	-0.0005128265176371912
6457	KON_>_VVFIN_CJ_>_APPR_CVC	0.0005125851672193109
5259	VAFIN_>_VAFIN_CJ_>_VVINF_OC	-0.000512418513820207
2668	VVFIN_>_NE_MO_>_PWAV_CM	0.0005124076397223938
4130	VAFIN_>_VMFIN_SB_>_VVINF_OC	-0.0005118244259100495
1282	VAFIN_>_VAFIN_SB_>_KON_CD	-0.0005110776881925604
7490	VAFIN_>_VVFIN_PD_>_KON_CD	0.0005108126280468756
2438	NN_>_VAFIN_MNR_>_PPER_SB	0.0005107702604466608
1800	VVFIN_>_VVPP_MO_>_ADJD_MO	0.0005100776458935172
1635	VVPP_>_APPR_OP_>_NE_NK	0.0005096825889609452
4234	VAFIN_>_VMFIN_CJ_>_VVINF_OC	0.0005096098980069949
2399	VVFIN_>_APPRART_MO_>_ADJA_NK	-0.000509583491685708
677	VAFIN_>_ADJD_OC_>_APPR_MO	0.0005089422154127943
3185	NN_>_NN_CC_>_APPR_MNR	-0.0005082619854477193
6167	VVINF_>_NN_OA_>_APPR_MO	-0.0005075541220541486
3868	VAFIN_>_PROAV_MO_>_APZR_AC	0.0005072442409735357
384	NN_>_VVPP_OC_>_APPR_MO	-0.000506739700407112
3999	NN_>_APPR_PG_>_PRELS_NK	-0.0005067391209936907
7896	NN_>_ADJA_NK_>_ADJD_PD	0.0005062755764323308
1433	VVINF_>_VVFIN_MO_>_APPR_MO	-0.0005055846028414918
6379	VAFIN_>_VVPP_OC_>_PIS_OA	0.0005054054270195255
1405	VVFIN_>_VAFIN_MO_>_APPRART_MO	0.0005052280941427731
3155	VMFIN_>_VAFIN_CJ_>_VVPP_OC	-0.0005052223699227555
1881	VVINF_>_VAFIN_MO_>_ADV_MO	0.0005048924044704404
3048	VVINF_>_VAFIN_MO_>_VVPP_OC	-0.0005048698240262735
3964	VAFIN_>_VVINF_MO_>_ADJD_MO	-0.0005048686466963515
